学号_统一,学习_累计旷课次数,学习_迟到早退次数,学习_周末自习打卡次数,学习_自习打卡总数,学习_周末自习占比,学习_作业平均得分,学习_深夜提交作业次数
pjxyqwbk900,0.0,0.0,0.0,0.0,0.0,53.519512195121955,0.0
pjxyqwbk901,0.0,0.0,83.0,307.0,0.2703582973824659,30.066666666666666,0.0
pjxyqwbk902,0.0,0.0,0.0,0.0,0.0,69.14,0.0
pjxyqwbk907,0.0,0.0,0.0,0.0,0.0,50.04615384615385,0.0
pjxyqwbk910,0.0,0.0,0.0,0.0,0.0,61.65833333333333,0.0
pjxyqwbk919,0.0,0.0,0.0,0.0,0.0,78.725,0.0
pjxyqwbk920,0.0,0.0,0.0,0.0,0.0,61.54909090909091,0.0
pjxyqwbk922,0.0,0.0,96.0,365.0,0.26301369142428244,92.05,0.0
pjxyqwbk923,0.0,0.0,26.0,280.0,0.09285713954081645,65.55833333333334,0.0
pjxyqwbk925,0.0,0.0,0.0,0.0,0.0,57.72083333333333,0.0
pjxyqwbk928,0.0,0.0,100.0,405.0,0.24691357415028214,37.73571428571428,0.0
pjxyqwbk931,0.0,0.0,207.0,847.0,0.2443919687793156,81.81,0.0
pjxyqwbk935,0.0,0.0,230.0,914.0,0.2516411351023946,62.378571428571426,0.0
pjxyqwbk942,0.0,0.0,0.0,0.0,0.0,86.78,0.0
pjxyqwbk943,0.0,0.0,0.0,0.0,0.0,78.97272727272728,0.0
pjxyqwbk949,0.0,0.0,57.0,259.0,0.22007721158003046,52.12916666666666,0.0
pjxyqwbk951,0.0,0.0,0.0,0.0,0.0,50.699999999999996,0.0
pjxyqwbk953,0.0,0.0,261.0,1263.0,0.206650829717729,44.29333333333333,0.0
pjxyqwbk954,0.0,0.0,0.0,0.0,0.0,82.67213114754098,0.0
pjxyqwbk955,0.0,0.0,0.0,0.0,0.0,68.61966527196653,0.0
pjxyqwbk956,0.0,0.0,36.0,193.0,0.18652848774463793,93.98235294117647,0.0
pjxyqwbk962,0.0,0.0,0.0,0.0,0.0,27.225,0.0
pjxyqwbk964,0.0,0.0,0.0,0.0,0.0,68.06923076923077,0.0
pjxyqwbk966,0.0,0.0,0.0,0.0,0.0,50.36,0.0
pjxyqwbk967,0.0,0.0,0.0,0.0,0.0,77.99,0.0
pjxyqwbk971,0.0,0.0,93.0,409.0,0.2273838575211771,82.625,0.0
pjxyqwbk972,0.0,0.0,0.0,0.0,0.0,61.90161290322581,0.0
pjxyqwbk991,0.0,0.0,65.0,302.0,0.21523178095259005,49.67857142857143,0.0
pjxyqwbk993,0.0,0.0,0.0,0.0,0.0,34.99714285714286,0.0
pjxyqwbk996,0.0,0.0,0.0,0.0,0.0,70.40588235294118,0.0
pjxyqwbk999,0.0,0.0,0.0,0.0,0.0,88.75,0.0
pjxyqxbj001,0.0,0.0,0.0,0.0,0.0,88.5125,0.0
pjxyqxbj002,0.0,0.0,0.0,0.0,0.0,59.23529411764706,0.0
pjxyqxbj006,0.0,0.0,0.0,0.0,0.0,78.04166666666667,0.0
pjxyqxbj007,0.0,0.0,0.0,0.0,0.0,65.24615384615385,0.0
pjxyqxbj008,0.0,0.0,0.0,0.0,0.0,41.5103448275862,0.0
pjxyqxbj012,0.0,0.0,124.0,425.0,0.29176469901730123,71.03478260869565,0.0
pjxyqxbj015,0.0,0.0,0.0,0.0,0.0,81.9151515151515,0.0
pjxyqxbj018,0.0,0.0,0.0,0.0,0.0,81.47999999999999,0.0
pjxyqxbj021,0.0,0.0,0.0,0.0,0.0,72.92307692307692,0.0
pjxyqxbj023,0.0,0.0,0.0,0.0,0.0,54.13333333333333,0.0
pjxyqxbj024,0.0,0.0,0.0,0.0,0.0,52.15,0.0
pjxyqxbj027,0.0,0.0,0.0,0.0,0.0,69.67727272727274,0.0
pjxyqxbj029,0.0,0.0,25.0,144.0,0.17361109905478478,36.65652173913043,0.0
pjxyqxbj031,0.0,0.0,49.0,259.0,0.18918918188458758,48.410714285714285,0.0
pjxyqxbj032,0.0,0.0,22.0,63.0,0.34920629377677875,0.0,0.0
pjxyqxbj034,0.0,0.0,0.0,0.0,0.0,55.35833333333333,0.0
pjxyqxbj035,0.0,0.0,0.0,0.0,0.0,64.24666666666667,0.0
pjxyqxbj038,0.0,0.0,0.0,0.0,0.0,49.68,0.0
pjxyqxbj039,0.0,0.0,0.0,0.0,0.0,77.21739130434783,0.0
pjxyqxbj040,0.0,0.0,0.0,0.0,0.0,36.829166666666666,0.0
pjxyqxbj043,0.0,0.0,0.0,0.0,0.0,48.785714285714285,0.0
pjxyqxbj044,0.0,0.0,0.0,0.0,0.0,52.13793103448276,0.0
pjxyqxbj046,0.0,0.0,0.0,0.0,0.0,45.035714285714285,0.0
pjxyqxbj048,0.0,0.0,0.0,0.0,0.0,49.589999999999996,0.0
pjxyqxbj049,0.0,0.0,57.0,166.0,0.3433734732907546,31.714285714285715,0.0
pjxyqxbj051,0.0,0.0,0.0,0.0,0.0,29.62,0.0
pjxyqxbj052,0.0,0.0,0.0,0.0,0.0,88.94166666666666,0.0
pjxyqxbj054,0.0,0.0,130.0,512.0,0.25390624504089365,54.9,0.0
pjxyqxbj058,0.0,0.0,221.0,757.0,0.2919418719690638,37.983333333333334,0.0
pjxyqxbj060,0.0,0.0,0.0,0.0,0.0,36.588235294117645,0.0
pjxyqxbj063,0.0,0.0,0.0,0.0,0.0,88.4,0.0
pjxyqxbj064,0.0,0.0,0.0,0.0,0.0,56.127272727272725,0.0
pjxyqxbj065,0.0,0.0,0.0,0.0,0.0,28.993333333333332,0.0
pjxyqxbj066,0.0,0.0,0.0,0.0,0.0,61.71333333333334,0.0
pjxyqxbj067,0.0,0.0,95.0,338.0,0.28106508044186157,52.529999999999994,0.0
pjxyqxbj068,0.0,0.0,0.0,0.0,0.0,59.44166666666666,0.0
pjxyqxbj073,0.0,0.0,0.0,0.0,0.0,34.88333333333333,0.0
pjxyqxbj074,0.0,0.0,80.0,321.0,0.2492211760367235,35.23076923076923,0.0
pjxyqxbj075,0.0,0.0,0.0,0.0,0.0,45.77727272727273,0.0
pjxyqxbj080,0.0,0.0,0.0,0.0,0.0,20.147058823529413,0.0
pjxyqxbj082,0.0,0.0,0.0,0.0,0.0,82.46666666666667,0.0
pjxyqxbj084,0.0,0.0,0.0,0.0,0.0,58.78888888888889,0.0
pjxyqxbj086,0.0,0.0,0.0,0.0,0.0,81.39565217391304,0.0
pjxyqxbj088,0.0,0.0,0.0,0.0,0.0,72.76666666666667,0.0
pjxyqxbj089,0.0,0.0,0.0,0.0,0.0,79.22,0.0
pjxyqxbj092,0.0,0.0,0.0,0.0,0.0,77.55,0.0
pjxyqxbj093,0.0,0.0,277.0,1002.0,0.27644710302947,53.67058823529412,0.0
pjxyqxbj094,0.0,0.0,0.0,0.0,0.0,21.599999999999998,0.0
pjxyqxbj095,0.0,0.0,0.0,0.0,0.0,28.253333333333334,0.0
pjxyqxbj096,0.0,0.0,326.0,1201.0,0.27144046401798116,29.239285714285717,0.0
pjxyqxbj098,0.0,0.0,0.0,0.0,0.0,83.42692307692307,0.0
pjxyqxbj100,0.0,0.0,0.0,0.0,0.0,20.08823529411765,0.0
pjxyqxbj102,0.0,0.0,0.0,0.0,0.0,39.63076923076923,0.0
pjxyqxbj103,0.0,0.0,0.0,0.0,0.0,37.37586206896552,0.0
pjxyqxbj105,0.0,0.0,0.0,0.0,0.0,55.694736842105264,0.0
pjxyqxbj106,0.0,0.0,0.0,0.0,0.0,41.4625,0.0
pjxyqxbj113,0.0,0.0,145.0,451.0,0.3215077534033758,72.85217391304347,0.0
pjxyqxbj114,0.0,0.0,0.0,0.0,0.0,74.12083333333334,0.0
pjxyqxbj117,0.0,0.0,0.0,0.0,0.0,44.27727272727273,0.0
pjxyqxbj119,0.0,0.0,0.0,0.0,0.0,86.60000000000001,0.0
pjxyqxbj120,0.0,0.0,0.0,0.0,0.0,51.29230769230769,0.0
pjxyqxbj121,0.0,0.0,0.0,0.0,0.0,46.09166666666667,0.0
pjxyqxbj124,0.0,0.0,0.0,0.0,0.0,41.06666666666667,0.0
pjxyqxbj125,0.0,0.0,0.0,0.0,0.0,68.19047619047619,0.0
pjxyqxbj129,0.0,0.0,0.0,0.0,0.0,47.55294117647059,0.0
pjxyqxbj131,0.0,0.0,0.0,0.0,0.0,66.43478260869566,0.0
pjxyqxbj132,0.0,0.0,0.0,0.0,0.0,25.97142857142857,0.0
pjxyqxbj139,0.0,0.0,7.0,24.0,0.2916665451389395,87.5,0.0
pjxyqxbj144,0.0,0.0,0.0,0.0,0.0,74.28333333333333,0.0
pjxyqxbj145,0.0,0.0,0.0,0.0,0.0,84.83333333333333,0.0
pjxyqxbj146,0.0,0.0,80.0,314.0,0.2547770619497751,94.19583333333333,0.0
pjxyqxbj147,0.0,0.0,303.0,1311.0,0.23112127970159208,73.52173913043478,0.0
pjxyqxbj148,0.0,0.0,0.0,0.0,0.0,39.25,0.0
pjxyqxbj150,0.0,0.0,0.0,0.0,0.0,40.172,0.0
pjxyqxbj151,0.0,0.0,213.0,691.0,0.3082489101555874,65.63157894736842,0.0
pjxyqxbj152,0.0,0.0,41.0,213.0,0.1924882538737909,43.3423076923077,0.0
pjxyqxbj153,0.0,0.0,0.0,0.0,0.0,49.40714285714286,0.0
pjxyqxbj154,0.0,0.0,0.0,0.0,0.0,76.28260869565217,0.0
pjxyqxbj155,0.0,0.0,0.0,0.0,0.0,40.54347826086956,0.0
pjxyqxbj158,0.0,0.0,0.0,0.0,0.0,84.6,0.0
pjxyqxbj159,0.0,0.0,63.0,325.0,0.193846147881657,58.81481481481482,0.0
pjxyqxbj160,0.0,0.0,273.0,936.0,0.29166666355056986,74.94545454545454,0.0
pjxyqxbj162,0.0,0.0,0.0,0.0,0.0,20.801666666666666,0.0
pjxyqxbj164,0.0,0.0,0.0,0.0,0.0,78.25652173913043,0.0
pjxyqxbj165,0.0,0.0,0.0,0.0,0.0,32.24,0.0
pjxyqxbj167,0.0,0.0,65.0,337.0,0.1928783325555391,76.16666666666667,0.0
pjxyqxbj169,0.0,0.0,0.0,0.0,0.0,39.71818181818182,0.0
pjxyqxbj173,0.0,0.0,0.0,0.0,0.0,81.45,0.0
pjxyqxbj174,0.0,0.0,0.0,0.0,0.0,81.24,0.0
pjxyqxbj180,0.0,0.0,0.0,0.0,0.0,35.44736842105263,0.0
pjxyqxbj182,0.0,0.0,0.0,0.0,0.0,77.7695652173913,0.0
pjxyqxbj187,0.0,0.0,0.0,0.0,0.0,47.5625,0.0
pjxyqxbj188,0.0,0.0,164.0,713.0,0.23001402201943869,47.065,0.0
pjxyqxbj192,0.0,0.0,0.0,0.0,0.0,69.15238095238095,0.0
pjxyqxbj195,0.0,0.0,84.0,445.0,0.18876404070193167,34.92307692307692,0.0
pjxyqxbj198,0.0,0.0,331.0,1124.0,0.2944839831451603,41.333333333333336,0.0
pjxyqxbj207,0.0,0.0,226.0,803.0,0.28144457930953204,74.375,0.0
pjxyqxbj214,0.0,0.0,58.0,171.0,0.3391812667145458,29.953333333333333,0.0
pjxyqxbj217,0.0,0.0,0.0,0.0,0.0,49.833333333333336,0.0
pjxyqxbj220,0.0,0.0,0.0,0.0,0.0,71.70588235294117,0.0
pjxyqxbj221,0.0,0.0,0.0,0.0,0.0,68.24347826086957,0.0
pjxyqxbj223,0.0,0.0,0.0,0.0,0.0,31.86923076923077,0.0
pjxyqxbj224,0.0,0.0,0.0,0.0,0.0,56.375,0.0
pjxyqxbj225,0.0,0.0,0.0,0.0,0.0,52.38529411764706,0.0
pjxyqxbj228,0.0,0.0,0.0,0.0,0.0,25.125,0.0
pjxyqxbj230,0.0,0.0,0.0,0.0,0.0,53.9076923076923,0.0
pjxyqxbj237,0.0,0.0,0.0,0.0,0.0,34.292857142857144,0.0
pjxyqxbj238,0.0,0.0,0.0,0.0,0.0,36.996,0.0
pjxyqxbj239,0.0,0.0,0.0,0.0,0.0,40.238297872340425,0.0
pjxyqxbj240,0.0,0.0,161.0,518.0,0.31081080481060225,80.30869565217391,0.0
pjxyqxbj241,0.0,0.0,64.0,201.0,0.3184079443578137,61.973076923076924,0.0
pjxyqxbj242,0.0,0.0,0.0,0.0,0.0,67.98181818181818,0.0
pjxyqxbj243,0.0,0.0,13.0,55.0,0.23636359338843754,32.23571428571429,0.0
pjxyqxbj250,0.0,0.0,60.0,257.0,0.23346302593529084,54.50652173913044,0.0
pjxyqxbj251,0.0,0.0,3.0,14.0,0.21428556122459913,21.74,0.0
pjxyqxbj253,0.0,0.0,58.0,226.0,0.2566371567859665,28.91764705882353,0.0
pjxyqxbj255,0.0,0.0,0.0,0.0,0.0,41.19166666666667,0.0
pjxyqxbj257,0.0,0.0,0.0,0.0,0.0,84.0909090909091,0.0
pjxyqxbj261,0.0,0.0,110.0,429.0,0.2564102504333275,51.020833333333336,0.0
pjxyqxbj262,0.0,0.0,252.0,825.0,0.30545454175206616,24.063636363636363,0.0
pjxyqxbj269,0.0,0.0,0.0,0.0,0.0,47.09285714285714,0.0
pjxyqxbj271,0.0,0.0,103.0,420.0,0.2452380893990931,86.98709677419355,0.0
pjxyqxbj272,0.0,0.0,0.0,0.0,0.0,36.7625,0.0
pjxyqxbj273,0.0,0.0,0.0,0.0,0.0,46.042857142857144,0.0
pjxyqxbj277,0.0,0.0,0.0,0.0,0.0,78.91818181818182,0.0
pjxyqxbj278,0.0,0.0,0.0,0.0,0.0,76.81739130434782,0.0
pjxyqxbj279,0.0,0.0,0.0,0.0,0.0,47.421052631578945,0.0
pjxyqxbj280,0.0,0.0,13.0,50.0,0.25999994800001036,85.31333333333333,0.0
pjxyqxbj282,0.0,0.0,0.0,0.0,0.0,52.1764705882353,0.0
pjxyqxbj283,0.0,0.0,0.0,0.0,0.0,77.72666666666667,0.0
pjxyqxbj284,0.0,0.0,161.0,719.0,0.2239221109329331,43.6,0.0
pjxyqxbj285,0.0,0.0,0.0,0.0,0.0,41.42916666666667,0.0
pjxyqxbj286,0.0,0.0,0.0,0.0,0.0,67.82142857142857,0.0
pjxyqxbj288,0.0,0.0,0.0,0.0,0.0,51.78235294117647,0.0
pjxyqxbj290,0.0,0.0,119.0,555.0,0.2144144105510917,69.08333333333333,0.0
pjxyqxbj293,0.0,0.0,0.0,0.0,0.0,57.18181818181818,0.0
pjxyqxbj294,0.0,0.0,0.0,0.0,0.0,58.625,0.0
pjxyqxbj296,0.0,0.0,0.0,0.0,0.0,83.92,0.0
pjxyqxbj301,0.0,0.0,97.0,397.0,0.2443324875483001,77.00434782608696,0.0
pjxyqxbj305,0.0,0.0,0.0,0.0,0.0,56.73076923076923,0.0
pjxyqxbj312,0.0,0.0,68.0,439.0,0.15489749077682255,34.08571428571428,0.0
pjxyqxbj314,0.0,0.0,0.0,0.0,0.0,22.889473684210525,0.0
pjxyqxbj315,0.0,0.0,90.0,388.0,0.23195875690827947,49.526923076923076,0.0
pjxyqxbj317,0.0,0.0,0.0,0.0,0.0,30.533333333333335,0.0
pjxyqxbj319,0.0,0.0,0.0,0.0,0.0,54.61818181818182,0.0
pjxyqxbj320,0.0,0.0,0.0,0.0,0.0,49.56666666666666,0.0
pjxyqxbj323,0.0,0.0,0.0,0.0,0.0,26.968421052631577,0.0
pjxyqxbj325,0.0,0.0,0.0,0.0,0.0,26.27058823529412,0.0
pjxyqxbj327,0.0,0.0,0.0,0.0,0.0,90.0952380952381,0.0
pjxyqxbj330,0.0,0.0,0.0,0.0,0.0,31.82857142857143,0.0
pjxyqxbj332,0.0,0.0,0.0,0.0,0.0,46.18032786885246,0.0
pjxyqxbj333,0.0,0.0,0.0,0.0,0.0,27.529411764705884,0.0
pjxyqxbj334,0.0,0.0,0.0,0.0,0.0,27.341176470588238,0.0
pjxyqxbj337,0.0,0.0,154.0,641.0,0.2402496062363556,50.5,0.0
pjxyqxbj340,0.0,0.0,0.0,0.0,0.0,24.935294117647057,0.0
pjxyqxbj345,0.0,0.0,0.0,0.0,0.0,52.61176470588235,0.0
pjxyqxbj347,0.0,0.0,0.0,0.0,0.0,62.25555555555555,0.0
pjxyqxbj348,0.0,0.0,0.0,0.0,0.0,48.24444444444444,0.0
pjxyqxbj352,0.0,0.0,0.0,0.0,0.0,21.457142857142856,0.0
pjxyqxbj353,0.0,0.0,0.0,0.0,0.0,67.26315789473684,0.0
pjxyqxbj355,0.0,0.0,0.0,0.0,0.0,67.23571428571428,0.0
pjxyqxbj358,0.0,0.0,0.0,0.0,0.0,77.47142857142856,0.0
pjxyqxbj359,0.0,0.0,0.0,0.0,0.0,29.89333333333333,0.0
pjxyqxbj361,0.0,0.0,0.0,0.0,0.0,75.43846153846154,0.0
pjxyqxbj365,0.0,0.0,0.0,0.0,0.0,27.9125,0.0
pjxyqxbj370,0.0,0.0,0.0,0.0,0.0,78.8,0.0
pjxyqxbj371,0.0,0.0,0.0,0.0,0.0,27.625,0.0
pjxyqxbj374,0.0,0.0,0.0,0.0,0.0,70.78,0.0
pjxyqxbj379,0.0,0.0,0.0,0.0,0.0,28.04615384615385,0.0
pjxyqxbj384,0.0,0.0,15.0,71.0,0.2112675758778062,46.71111111111111,0.0
pjxyqxbj391,0.0,0.0,0.0,0.0,0.0,66.78260869565217,0.0
pjxyqxbj392,0.0,0.0,72.0,254.0,0.28346455576911195,43.165217391304346,0.0
pjxyqxbj395,0.0,0.0,83.0,219.0,0.3789954164842276,80.66521739130435,0.0
pjxyqxbj397,0.0,0.0,0.0,0.0,0.0,53.69565217391305,0.0
pjxyqxbj399,0.0,0.0,0.0,0.0,0.0,80.825,0.0
pjxyqxbj400,0.0,0.0,0.0,0.0,0.0,53.10178571428571,0.0
pjxyqxbj403,0.0,0.0,0.0,0.0,0.0,45.57878787878788,0.0
pjxyqxbj404,0.0,0.0,0.0,0.0,0.0,87.73571428571428,0.0
pjxyqxbj405,0.0,0.0,0.0,0.0,0.0,37.0735294117647,0.0
pjxyqxbj410,0.0,0.0,0.0,0.0,0.0,40.1280701754386,0.0
pjxyqxbj412,0.0,0.0,0.0,0.0,0.0,79.58333333333333,0.0
pjxyqxbj415,0.0,0.0,0.0,0.0,0.0,79.57692307692308,0.0
pjxyqxbj417,0.0,0.0,0.0,0.0,0.0,53.845454545454544,0.0
pjxyqxbj418,0.0,0.0,0.0,0.0,0.0,45.170370370370364,0.0
pjxyqxbj419,0.0,0.0,63.0,269.0,0.2342007347880768,40.43846153846154,0.0
pjxyqxbj422,0.0,0.0,0.0,0.0,0.0,47.63333333333333,0.0
pjxyqxbj428,0.0,0.0,0.0,0.0,0.0,47.548148148148144,0.0
pjxyqxbj430,0.0,0.0,0.0,0.0,0.0,85.27000000000001,0.0
pjxyqxbj432,0.0,0.0,0.0,0.0,0.0,29.82,0.0
pjxyqxbj433,0.0,0.0,66.0,260.0,0.2538461440828406,76.45,0.0
pjxyqxbj439,0.0,0.0,0.0,0.0,0.0,30.272727272727273,0.0
pjxyqxbj440,0.0,0.0,0.0,0.0,0.0,26.23793103448276,0.0
pjxyqxbj443,0.0,0.0,0.0,0.0,0.0,30.592307692307692,0.0
pjxyqxbj448,0.0,0.0,0.0,0.0,0.0,52.375,0.0
pjxyqxbj451,0.0,0.0,0.0,0.0,0.0,82.09333333333333,0.0
pjxyqxbj452,0.0,0.0,48.0,221.0,0.21719456030793843,80.02105263157895,0.0
pjxyqxbj454,0.0,0.0,0.0,0.0,0.0,88.8,0.0
pjxyqxbj455,0.0,0.0,211.0,870.0,0.24252873284449733,33.004,0.0
pjxyqxbj459,0.0,0.0,0.0,0.0,0.0,51.43478260869565,0.0
pjxyqxbj460,0.0,0.0,0.0,0.0,0.0,80.75454545454545,0.0
pjxyqxbj464,0.0,0.0,0.0,0.0,0.0,40.48636363636364,0.0
pjxyqxbj465,0.0,0.0,17.0,126.0,0.13492062421264886,27.4875,0.0
pjxyqxbj469,0.0,0.0,118.0,675.0,0.17481481222496575,26.89375,0.0
pjxyqxbj470,0.0,0.0,155.0,522.0,0.29693486021197585,28.08125,0.0
pjxyqxbj474,0.0,0.0,0.0,0.0,0.0,42.195454545454545,0.0
pjxyqxbj476,0.0,0.0,0.0,0.0,0.0,23.65806451612903,0.0
pjxyqxbj478,0.0,0.0,0.0,0.0,0.0,52.60625,0.0
pjxyqxbj483,0.0,0.0,0.0,0.0,0.0,58.93333333333333,0.0
pjxyqxbj484,0.0,0.0,0.0,0.0,0.0,39.87826086956522,0.0
pjxyqxbj485,0.0,0.0,0.0,0.0,0.0,29.886666666666667,0.0
pjxyqxbj490,0.0,0.0,0.0,0.0,0.0,61.12068965517241,0.0
pjxyqxbj491,0.0,0.0,0.0,0.0,0.0,25.38888888888889,0.0
pjxyqxbj492,0.0,0.0,0.0,0.0,0.0,44.402040816326526,0.0
pjxyqxbj496,0.0,0.0,0.0,0.0,0.0,41.4,0.0
pjxyqxbj501,0.0,0.0,0.0,0.0,0.0,15.312698412698413,0.0
pjxyqxbj505,0.0,0.0,0.0,0.0,0.0,66.40714285714286,0.0
pjxyqxbj506,0.0,0.0,0.0,0.0,0.0,46.900000000000006,0.0
pjxyqxbj507,0.0,0.0,0.0,0.0,0.0,49.80555555555556,0.0
pjxyqxbj511,0.0,0.0,0.0,0.0,0.0,18.497297297297298,0.0
pjxyqxbj512,0.0,0.0,260.0,875.0,0.29714285374693883,49.217241379310344,0.0
pjxyqxbj519,0.0,0.0,0.0,0.0,0.0,36.530434782608694,0.0
pjxyqxbj520,0.0,0.0,0.0,0.0,0.0,38.855555555555554,0.0
pjxyqxbj521,0.0,0.0,330.0,1311.0,0.2517162452195557,32.909375,0.0
pjxyqxbj522,0.0,0.0,0.0,0.0,0.0,53.5875,0.0
pjxyqxbj524,0.0,0.0,0.0,0.0,0.0,58.71875,0.0
pjxyqxbj525,0.0,0.0,0.0,0.0,0.0,38.32222222222222,0.0
pjxyqxbj527,0.0,0.0,35.0,159.0,0.2201257723191338,85.66363636363636,0.0
pjxyqxbj528,0.0,0.0,0.0,0.0,0.0,38.949999999999996,0.0
pjxyqxbj529,0.0,0.0,35.0,117.0,0.299145273577327,79.18333333333334,0.0
pjxyqxbj533,0.0,0.0,0.0,0.0,0.0,70.91666666666667,0.0
pjxyqxbj537,0.0,0.0,0.0,0.0,0.0,58.55,0.0
pjxyqxbj540,0.0,0.0,86.0,349.0,0.24641833104818536,22.628125,0.0
pjxyqxbj541,0.0,0.0,32.0,151.0,0.21192051576685325,58.37777777777777,0.0
pjxyqxbj544,0.0,0.0,0.0,0.0,0.0,34.669999999999995,0.0
pjxyqxbj545,0.0,0.0,0.0,0.0,0.0,64.76875,0.0
pjxyqxbj546,0.0,0.0,36.0,138.0,0.260869546313801,80.92105263157895,0.0
pjxyqxbj548,0.0,0.0,0.0,0.0,0.0,61.611111111111114,0.0
pjxyqxbj554,0.0,0.0,19.0,60.0,0.31666661388889766,70.94166666666666,0.0
pjxyqxbj557,0.0,0.0,0.0,0.0,0.0,47.833333333333336,0.0
pjxyqxbj559,0.0,0.0,0.0,0.0,0.0,66.70149253731343,0.0
pjxyqxbj562,0.0,0.0,0.0,0.0,0.0,59.21666666666667,0.0
pjxyqxbj565,0.0,0.0,0.0,0.0,0.0,57.70645161290323,0.0
pjxyqxbj566,0.0,0.0,0.0,0.0,0.0,49.8235294117647,0.0
pjxyqxbj569,0.0,0.0,0.0,0.0,0.0,63.145833333333336,0.0
pjxyqxbj570,0.0,0.0,51.0,188.0,0.2712765813150755,80.19130434782609,0.0
pjxyqxbj571,0.0,0.0,0.0,0.0,0.0,57.477777777777774,0.0
pjxyqxbj574,0.0,0.0,0.0,0.0,0.0,65.26923076923077,0.0
pjxyqxbj575,0.0,0.0,58.0,264.0,0.21969696137511513,66.70769230769231,0.0
pjxyqxbj576,0.0,0.0,0.0,0.0,0.0,67.48235294117647,0.0
pjxyqxbj577,0.0,0.0,0.0,0.0,0.0,70.13333333333334,0.0
pjxyqxbj578,0.0,0.0,0.0,0.0,0.0,61.68421052631579,0.0
pjxyqxbj580,0.0,0.0,0.0,0.0,0.0,37.723076923076924,0.0
pjxyqxbj581,0.0,0.0,0.0,0.0,0.0,63.473684210526315,0.0
pjxyqxbj583,0.0,0.0,0.0,0.0,0.0,75.74615384615385,0.0
pjxyqxbj584,0.0,0.0,0.0,0.0,0.0,66.61999999999999,0.0
pjxyqxbj585,0.0,0.0,0.0,0.0,0.0,68.8111111111111,0.0
pjxyqxbj586,0.0,0.0,0.0,0.0,0.0,30.16296296296296,0.0
pjxyqxbj588,0.0,0.0,0.0,0.0,0.0,41.59722222222222,0.0
pjxyqxbj589,0.0,0.0,0.0,0.0,0.0,36.328,0.0
pjxyqxbj594,0.0,0.0,0.0,0.0,0.0,65.40714285714286,0.0
pjxyqxbj595,0.0,0.0,0.0,0.0,0.0,37.21304347826087,0.0
pjxyqxbj599,0.0,0.0,113.0,408.0,0.27696077752547116,52.81666666666667,0.0
pjxyqxbj605,0.0,0.0,186.0,737.0,0.2523744877561128,20.777272727272727,0.0
pjxyqxbj607,0.0,0.0,0.0,0.0,0.0,35.125,0.0
pjxyqxbj608,0.0,0.0,0.0,0.0,0.0,63.46666666666667,0.0
pjxyqxbj609,0.0,0.0,0.0,0.0,0.0,36.71764705882353,0.0
pjxyqxbj610,0.0,0.0,0.0,0.0,0.0,58.0,0.0
pjxyqxbj615,0.0,0.0,0.0,0.0,0.0,55.89090909090908,0.0
pjxyqxbj616,0.0,0.0,0.0,0.0,0.0,52.95641025641026,0.0
pjxyqxbj625,0.0,0.0,0.0,0.0,0.0,62.48125,0.0
pjxyqxbj626,0.0,0.0,0.0,0.0,0.0,43.861538461538466,0.0
pjxyqxbj628,0.0,0.0,0.0,0.0,0.0,76.98666666666666,0.0
pjxyqxbj629,0.0,0.0,0.0,0.0,0.0,58.666666666666664,0.0
pjxyqxbj630,0.0,0.0,0.0,0.0,0.0,56.79333333333333,0.0
pjxyqxbj633,0.0,0.0,41.0,202.0,0.20297028698166897,70.86153846153846,0.0
pjxyqxbj635,0.0,0.0,0.0,0.0,0.0,63.57333333333334,0.0
pjxyqxbj636,0.0,0.0,0.0,0.0,0.0,45.848214285714285,0.0
pjxyqxbj637,0.0,0.0,0.0,0.0,0.0,44.576,0.0
pjxyqxbj638,0.0,0.0,47.0,136.0,0.34558820988321987,44.69444444444444,0.0
pjxyqxbj640,0.0,0.0,0.0,0.0,0.0,49.46666666666667,0.0
pjxyqxbj642,0.0,0.0,0.0,0.0,0.0,76.33333333333333,0.0
pjxyqxbj643,0.0,0.0,0.0,0.0,0.0,90.62173913043479,0.0
pjxyqxbj645,0.0,0.0,0.0,0.0,0.0,68.42857142857143,0.0
pjxyqxbj646,0.0,0.0,0.0,0.0,0.0,58.16363636363636,0.0
pjxyqxbj647,0.0,0.0,0.0,0.0,0.0,65.94736842105263,0.0
pjxyqxbj648,0.0,0.0,0.0,0.0,0.0,66.52142857142857,0.0
pjxyqxbj653,0.0,0.0,116.0,328.0,0.35365852580309376,47.15161290322581,0.0
pjxyqxbj657,0.0,0.0,0.0,0.0,0.0,49.64375,0.0
pjxyqxbj658,0.0,0.0,87.0,344.0,0.2529069693922393,69.03076923076922,0.0
pjxyqxbj659,0.0,0.0,0.0,0.0,0.0,72.0608695652174,0.0
pjxyqxbj662,0.0,0.0,0.0,0.0,0.0,52.90967741935484,0.0
pjxyqxbj663,0.0,0.0,0.0,0.0,0.0,45.21764705882353,0.0
pjxyqxbj667,0.0,0.0,203.0,781.0,0.2599231720880516,40.666666666666664,0.0
pjxyqxbj669,0.0,0.0,72.0,244.0,0.295081955119592,63.10588235294117,0.0
pjxyqxbj670,0.0,0.0,0.0,0.0,0.0,63.0,0.0
pjxyqxbj676,0.0,0.0,0.0,0.0,0.0,43.58,0.0
