学号_统一,体育_打卡总次数,体育_打卡平均间隔天数,体育_最新体测总分
pjxyqxbk481,454.0,1.728476821192053,63.6
pjxyqxbk484,435.0,1.705069124423963,68.2
pjxyqxbk486,518.0,1.5009671179883946,74.4
pjxyqxbk489,440.0,1.7744874715261958,75.2
pjxyqxbk491,477.0,1.6050420168067228,43.6
pjxyqxbk495,323.0,2.419254658385093,69.35
pjxyqxbk497,592.0,1.3062605752961083,42.5
pjxyqxbk500,416.0,1.8674698795180722,60.2
pjxyqxbk501,411.0,1.9048780487804877,45.9
pjxyqxbk503,345.0,2.2674418604651163,46.3
pjxyqxbk505,490.0,1.5950920245398772,55.1
pjxyqxbk506,615.0,1.254071661237785,60.05
pjxyqxbk513,368.0,2.0653950953678475,52.2
pjxyqxbk516,435.0,1.7995391705069124,31.6
pjxyqxbk519,466.0,1.6774193548387097,67.6
pjxyqxbk520,411.0,1.9048780487804877,54.3
pjxyqxbk521,491.0,1.5693877551020408,83.85
pjxyqxbk522,489.0,1.5942622950819672,56.2
pjxyqxbk524,623.0,1.257234726688103,71.0
pjxyqxbk525,450.0,1.6993318485523385,60.2
pjxyqxbk527,412.0,1.8710462287104623,75.6
pjxyqxbk528,400.0,1.9223057644110275,37.0
pjxyqxbk530,413.0,1.8737864077669903,39.4
pjxyqxbk531,369.0,2.1277173913043477,53.9
pjxyqxbk533,386.0,1.877922077922078,71.8
pjxyqxbk534,472.0,1.6390658174097665,68.4
pjxyqxbk535,465.0,1.6724137931034482,73.85
pjxyqxbk537,444.0,1.7381489841986455,64.2
pjxyqxbk539,241.0,3.245833333333333,71.1
pjxyqxbk543,507.0,1.5296442687747036,54.6
pjxyqxbk546,323.0,2.4285714285714284,54.0
pjxyqxbk547,500.0,1.559118236472946,76.1
pjxyqxbk549,463.0,1.670995670995671,72.3
pjxyqxbk551,447.0,1.7466367713004485,40.6
pjxyqxbk552,347.0,2.260115606936416,66.4
pjxyqxbk553,485.0,1.6177685950413223,50.2
pjxyqxbk555,499.0,1.5642570281124497,61.4
pjxyqxbk556,470.0,1.6609808102345416,55.4
pjxyqxbk562,516.0,1.4893203883495145,54.9
pjxyqxbk565,481.0,1.6270833333333334,71.6
pjxyqxbk566,384.0,2.0365535248041775,52.1
pjxyqxbk567,354.0,2.189801699716714,61.0
pjxyqxbk571,364.0,2.1460055096418733,61.4
pjxyqxbk572,431.0,1.8186046511627907,72.7
pjxyqxbk573,369.0,2.108695652173913,59.2
pjxyqxbk578,566.0,1.3752212389380531,58.2
pjxyqxbk579,165.0,4.335365853658536,27.3
pjxyqxbk581,498.0,1.5734406438631792,59.4
pjxyqxbk582,506.0,1.5306930693069307,56.6
pjxyqxbk583,414.0,1.8789346246973366,80.0
pjxyqxbk590,493.0,1.589430894308943,53.2
pjxyqxbk592,359.0,2.164804469273743,48.0
pjxyqxbk594,410.0,1.9070904645476772,57.6
pjxyqxbk595,485.0,1.615702479338843,61.7
pjxyqxbk596,416.0,1.8602409638554216,67.05
pjxyqxbk597,355.0,2.1864406779661016,54.8
pjxyqxbk598,494.0,1.5862068965517242,84.6
pjxyqxbk601,441.0,1.768181818181818,60.5
pjxyqxbk603,208.0,3.676328502415459,67.3
pjxyqxbk604,473.0,1.6377118644067796,50.3
pjxyqxbk606,338.0,2.314540059347181,62.1
pjxyqxbk609,883.0,0.8650793650793651,44.7
pjxyqxbk610,415.0,1.8623188405797102,81.3
pjxyqxbk611,437.0,1.7591743119266054,52.6
pjxyqxbk613,445.0,1.75,66.6
pjxyqxbk614,457.0,1.7105263157894737,61.3
pjxyqxbk615,308.0,2.537459283387622,59.8
pjxyqxbk621,432.0,1.788863109048724,70.2
pjxyqxbk625,443.0,1.7669683257918551,56.3
pjxyqxbk626,321.0,2.4125,64.8
pjxyqxbk627,402.0,1.9551122194513715,55.2
pjxyqxbk629,499.0,1.4538152610441768,60.6
pjxyqxbk630,514.0,1.4912280701754386,49.3
pjxyqxbk631,233.0,3.3232758620689653,57.5
pjxyqxbk632,394.0,1.9643765903307888,47.0
pjxyqxbk633,451.0,1.7333333333333334,60.6
pjxyqxbk634,439.0,1.7762557077625571,58.2
pjxyqxbk637,506.0,1.5465346534653466,70.2
pjxyqxbk640,404.0,1.935483870967742,47.05
pjxyqxbk642,375.0,2.085561497326203,61.55
pjxyqxbk643,439.0,1.7625570776255708,51.1
pjxyqxbk644,493.0,1.5833333333333333,45.4
pjxyqxbk647,493.0,1.5467479674796747,68.6
pjxyqxbk649,459.0,1.6921397379912664,55.9
pjxyqxbk655,442.0,1.7664399092970522,57.2
pjxyqxbk656,464.0,1.6825053995680346,73.75
pjxyqxbk657,394.0,1.9720101781170483,80.2
pjxyqxbk661,213.0,3.6792452830188678,49.2
pjxyqxbk662,471.0,1.6553191489361703,72.6
pjxyqxbk663,432.0,1.8074245939675173,54.55
pjxyqxbk665,496.0,1.5696969696969696,65.3
pjxyqxbk667,184.0,4.14207650273224,76.6
pjxyqxbk669,297.0,2.608108108108108,52.5
pjxyqxbk674,380.0,2.034300791556728,59.9
pjxyqxbk676,426.0,1.8352941176470587,43.9
pjxyqxbk677,429.0,1.8224299065420562,51.4
pjxyqxbk679,393.0,1.961734693877551,54.9
pjxyqxbk680,465.0,1.6573275862068966,71.3
pjxyqxbk681,434.0,1.7990762124711317,57.6
pjxyqxbk682,468.0,1.6680942184154175,66.3
pjxyqxbk683,542.0,1.423290203327172,62.35
pjxyqxbk684,695.0,1.1210374639769451,65.2
pjxyqxbk685,346.0,2.2695652173913046,74.2
pjxyqxbk686,425.0,1.830188679245283,46.9
pjxyqxbk695,389.0,1.9974226804123711,58.2
pjxyqxbk697,373.0,2.096774193548387,61.6
pjxyqxbk700,309.0,2.5064935064935066,65.6
pjxyqxbk703,444.0,1.7697516930022574,72.15
pjxyqxbk705,354.0,2.0538243626062322,61.4
pjxyqxbk706,420.0,1.8568019093078758,40.2
pjxyqxbk710,502.0,1.5508982035928143,65.2
pjxyqxbk713,347.0,2.2427745664739884,65.75
pjxyqxbk715,377.0,2.050531914893617,57.8
pjxyqxbk717,512.0,1.5303326810176126,75.4
pjxyqxbk718,350.0,2.2406876790830945,56.0
pjxyqxbk720,472.0,1.6369426751592357,79.6
pjxyqxbk722,192.0,4.0785340314136125,74.3
pjxyqxbk723,347.0,2.2572254335260116,56.6
pjxyqxbk728,458.0,1.7045951859956237,44.3
pjxyqxbk731,332.0,2.338368580060423,60.8
pjxyqxbk732,362.0,2.0941828254847645,58.2
pjxyqxbk733,444.0,1.6817155756207676,50.35
pjxyqxbk737,426.0,1.8141176470588236,60.0
pjxyqxbk742,270.0,2.1449814126394053,93.3
pjxyqxbk743,439.0,1.7899543378995433,75.75
pjxyqxbk745,233.0,3.3189655172413794,68.5
pjxyqxbk746,329.0,2.3780487804878048,57.7
pjxyqxbk748,470.0,1.6396588486140724,57.9
pjxyqxbk751,311.0,2.5064516129032257,63.2
pjxyqxbk753,414.0,1.8644067796610169,79.0
pjxyqxbk755,336.0,2.31044776119403,53.4
pjxyqxbk757,450.0,1.7371937639198218,59.6
pjxyqxbk759,249.0,3.0,81.3
pjxyqxbk760,436.0,1.7977011494252872,29.2
pjxyqxbk764,415.0,1.8840579710144927,51.2
pjxyqxbk765,377.0,2.0638297872340425,45.6
pjxyqxbk767,305.0,2.5526315789473686,56.8
pjxyqxbk772,290.0,2.0519031141868513,48.6
pjxyqxbk775,416.0,1.7421686746987952,60.0
pjxyqxbk777,427.0,1.4225352112676057,60.0
pjxyqxbk778,480.0,1.605427974947808,61.6
pjxyqxbk779,397.0,1.9696969696969697,54.9
pjxyqxbk780,368.0,1.6839237057220708,51.15
pjxyqxbk782,314.0,1.987220447284345,56.5
pjxyqxbk783,404.0,1.9230769230769231,59.6
pjxyqxbk787,324.0,2.2724458204334366,56.6
pjxyqxbk788,404.0,1.9280397022332507,64.6
pjxyqxbk789,421.0,1.8428571428571427,68.6
pjxyqxbk791,504.0,1.5328031809145128,53.3
pjxyqxbk792,392.0,1.9923273657289002,72.3
pjxyqxbk794,323.0,2.3850931677018634,59.8
pjxyqxbk795,406.0,1.9333333333333333,74.3
pjxyqxbk797,501.0,1.546,62.3
pjxyqxbk798,485.0,1.6115702479338843,67.2
pjxyqxbk799,555.0,1.388086642599278,67.75
pjxyqxbk801,343.0,2.245614035087719,59.0
pjxyqxbk803,392.0,1.9948849104859334,69.2
pjxyqxbk804,361.0,2.158333333333333,71.4
pjxyqxbk807,504.0,1.5447316103379722,75.2
pjxyqxbk810,573.0,1.3461538461538463,73.0
pjxyqxbk811,489.0,1.5860655737704918,56.85
pjxyqxbk812,309.0,2.50974025974026,57.35
pjxyqxbk813,342.0,2.2551319648093844,47.4
pjxyqxbk816,366.0,2.1397260273972605,64.0
pjxyqxbk820,452.0,1.7206208425720622,66.0
pjxyqxbk822,545.0,1.4338235294117647,75.0
pjxyqxbk823,277.0,2.800724637681159,48.5
pjxyqxbk825,472.0,1.6581740976645436,46.5
pjxyqxbk826,314.0,2.4920127795527156,71.0
pjxyqxbk827,494.0,1.5598377281947262,47.85
pjxyqxbk828,460.0,1.7058823529411764,57.1
pjxyqxbk835,489.0,1.5635245901639345,67.8
pjxyqxbk836,533.0,1.4473684210526316,85.6
pjxyqxbk839,319.0,2.358490566037736,60.0
pjxyqxbk840,379.0,2.0396825396825395,58.8
pjxyqxbk841,436.0,1.7954022988505747,47.4
pjxyqxbk843,461.0,1.6760869565217391,58.0
pjxyqxbk844,412.0,1.897810218978102,80.2
pjxyqxbk846,431.0,1.813953488372093,69.0
pjxyqxbk847,318.0,2.4353312302839116,68.6
pjxyqxbk848,482.0,1.6216216216216217,47.8
pjxyqxbk852,430.0,1.7855477855477855,60.45
pjxyqxbk853,430.0,1.808857808857809,76.2
pjxyqxbk854,370.0,2.116531165311653,51.5
pjxyqxbk855,475.0,1.6265822784810127,56.2
pjxyqxbk861,476.0,1.6294736842105264,55.5
pjxyqxbk863,300.0,2.5618729096989967,59.8
pjxyqxbk865,440.0,1.7517084282460136,61.6
pjxyqxbk867,431.0,1.813953488372093,64.3
pjxyqxbk868,420.0,1.847255369928401,56.0
pjxyqxbk869,351.0,2.1942857142857144,64.55
pjxyqxbk872,381.0,1.8605263157894736,60.0
pjxyqxbk873,258.0,2.894941634241245,47.6
pjxyqxbk878,417.0,1.8629807692307692,68.45
pjxyqxbk880,577.0,1.3576388888888888,64.95
pjxyqxbk882,519.0,1.5096525096525097,64.0
pjxyqxbk885,477.0,1.634453781512605,59.4
pjxyqxbk889,473.0,1.6483050847457628,60.0
pjxyqxbk894,334.0,2.3033033033033035,59.5
pjxyqxbk895,396.0,1.9544303797468354,47.6
pjxyqxbk898,467.0,1.6738197424892705,35.9
pjxyqxbk899,478.0,1.6373165618448637,56.8
pjxyqxbk900,399.0,1.9422110552763818,60.1
pjxyqxbk902,537.0,1.458955223880597,71.7
pjxyqxbk903,379.0,2.0396825396825395,46.2
pjxyqxbk905,432.0,1.814385150812065,62.2
pjxyqxbk907,690.0,1.11611030478955,55.5
pjxyqxbk908,353.0,2.0255681818181817,60.0
pjxyqxbk909,459.0,1.6877729257641922,52.6
pjxyqxbk910,442.0,1.7641723356009071,69.95
pjxyqxbk911,486.0,1.5731958762886598,67.1
pjxyqxbk915,287.0,2.737762237762238,59.5
pjxyqxbk916,280.0,2.727598566308244,55.7
pjxyqxbk918,374.0,2.067024128686327,47.0
pjxyqxbk923,444.0,1.7562076749435667,64.3
pjxyqxbk926,323.0,2.3944099378881987,44.75
pjxyqxbk927,327.0,2.3680981595092025,56.2
pjxyqxbk929,520.0,1.4913294797687862,66.6
pjxyqxbk934,367.0,2.098360655737705,68.25
pjxyqxbk935,504.0,1.5506958250497018,64.35
pjxyqxbk936,358.0,1.7450980392156863,81.1
pjxyqxbk937,466.0,1.6731182795698925,65.5
pjxyqxbk939,417.0,1.8629807692307692,63.4
pjxyqxbk941,596.0,1.2974789915966387,63.5
pjxyqxbk943,381.0,2.0342105263157895,66.0
pjxyqxbk945,363.0,2.154696132596685,56.6
pjxyqxbk947,409.0,1.9044117647058822,82.15
pjxyqxbk950,514.0,1.510721247563353,61.3
pjxyqxbk951,523.0,1.4942528735632183,68.3
pjxyqxbk953,360.0,2.181058495821727,57.3
pjxyqxbk954,371.0,2.108108108108108,54.75
pjxyqxbk957,435.0,1.7788018433179724,72.5
pjxyqxbk958,432.0,1.814385150812065,53.0
pjxyqxbk961,467.0,1.645922746781116,64.15
pjxyqxbk962,520.0,1.5048169556840076,71.6
pjxyqxbk965,482.0,1.6174636174636174,44.8
pjxyqxbk969,500.0,1.531062124248497,82.9
pjxyqxbk971,472.0,1.6602972399150744,40.9
pjxyqxbk974,424.0,1.8037825059101655,63.4
pjxyqxbk978,389.0,1.9896907216494846,20.2
pjxyqxbk980,465.0,1.6767241379310345,50.35
pjxyqxbk981,366.0,2.128767123287671,55.9
pjxyqxbk987,455.0,1.7136563876651982,54.6
pjxyqxbk991,385.0,1.5390625,105.55
pjxyqxbk992,460.0,1.6623093681917211,46.2
pjxyqxbk993,339.0,2.28698224852071,54.4
pjxyqxbk995,435.0,1.7972350230414746,59.6
pjxyqxbk997,324.0,2.362229102167183,60.0
pjxyqxbl673,342.0,2.269794721407625,75.2
pjxyqxbl677,252.0,2.414342629482072,82.55
pjxyqxbl678,272.0,2.756457564575646,73.4
pjxyqxbl684,350.0,2.160458452722063,62.3
pjxyqxbl686,324.0,2.417956656346749,53.6
pjxyqxbl687,382.0,2.026246719160105,57.4
pjxyqxbl688,355.0,2.2062146892655368,41.1
pjxyqxbl699,354.0,1.7507082152974505,60.9
pjxyqxbl701,403.0,1.8532338308457712,72.3
pjxyqxbl703,411.0,1.8780487804878048,48.4
pjxyqxbl704,450.0,1.734966592427617,57.4
pjxyqxbl708,288.0,2.2090592334494774,80.75
pjxyqxbl709,383.0,2.031413612565445,69.2
pjxyqxbl710,422.0,1.855106888361045,54.3
pjxyqxbl712,287.0,2.6923076923076925,52.0
pjxyqxbl713,291.0,2.6620689655172414,47.8
pjxyqxbl714,354.0,2.1728045325779037,56.7
pjxyqxbl716,323.0,2.4316770186335406,42.8
pjxyqxbl717,451.0,1.7377777777777779,53.95
pjxyqxbl723,308.0,1.8403908794788273,47.8
pjxyqxbl724,326.0,1.926153846153846,40.6
pjxyqxbl727,446.0,1.7123595505617977,79.8
pjxyqxbl730,191.0,1.8789473684210527,60.0
pjxyqxbl731,304.0,2.561056105610561,53.8
pjxyqxbl735,633.0,1.2373417721518987,67.4
pjxyqxbl736,540.0,1.4489795918367347,62.2
pjxyqxbl737,451.0,1.731111111111111,72.15
pjxyqxbl738,403.0,1.9402985074626866,64.8
pjxyqxbl739,385.0,1.9869791666666667,60.0
pjxyqxbl742,328.0,2.388379204892966,51.45
pjxyqxbl743,454.0,1.6887417218543046,38.45
pjxyqxbl745,424.0,1.846335697399527,54.0
pjxyqxbl746,402.0,1.9476309226932669,47.3
pjxyqxbl747,425.0,1.846698113207547,64.1
pjxyqxbl750,516.0,1.4951456310679612,43.8
pjxyqxbl751,420.0,1.8090692124105012,68.9
pjxyqxbl752,441.0,1.7636363636363637,48.8
pjxyqxbl753,417.0,1.8677884615384615,55.8
pjxyqxbl755,318.0,2.441640378548896,46.2
pjxyqxbl757,266.0,2.8679245283018866,70.6
pjxyqxbl758,490.0,1.5971370143149284,52.6
pjxyqxbl759,399.0,1.9623115577889447,50.5
pjxyqxbl763,120.0,6.394957983193278,67.7
pjxyqxbl765,413.0,1.8932038834951457,59.3
pjxyqxbl766,539.0,1.4516728624535316,58.35
pjxyqxbl767,453.0,1.7300884955752212,74.4
pjxyqxbl768,652.0,1.1996927803379416,63.6
pjxyqxbl769,376.0,2.082666666666667,63.95
pjxyqxbl774,416.0,1.8698795180722891,63.6
pjxyqxbl779,393.0,1.9566326530612246,74.0
pjxyqxbl780,357.0,2.193820224719101,56.2
pjxyqxbl781,451.0,1.7177777777777778,68.2
pjxyqxbl789,377.0,2.0718085106382977,50.0
pjxyqxbl793,376.0,2.050666666666667,53.7
pjxyqxbl794,445.0,1.7545045045045045,78.8
pjxyqxbl796,419.0,1.8301435406698565,66.3
pjxyqxbl797,667.0,1.1726726726726726,67.5
pjxyqxbl804,376.0,1.9146666666666667,57.95
pjxyqxbl806,430.0,1.8275058275058276,60.6
pjxyqxbl807,351.0,2.2257142857142855,65.2
pjxyqxbl808,350.0,2.2148997134670485,44.6
pjxyqxbl810,441.0,1.7659090909090909,68.0
pjxyqxbl812,453.0,1.7278761061946903,55.7
pjxyqxbl815,496.0,1.5777777777777777,69.4
pjxyqxbl816,350.0,2.2378223495702008,38.75
pjxyqxbl817,401.0,1.9525,51.3
pjxyqxbl821,443.0,1.757918552036199,55.9
pjxyqxbl825,443.0,1.7669683257918551,64.6
pjxyqxbl826,335.0,2.3293413173652695,78.9
pjxyqxbl827,493.0,1.5752032520325203,57.7
pjxyqxbl828,484.0,1.598343685300207,53.0
pjxyqxbl830,592.0,1.3181049069373942,60.8
pjxyqxbl836,375.0,2.0401069518716577,59.4
pjxyqxbl837,469.0,1.6474358974358974,52.5
pjxyqxbl839,485.0,1.603305785123967,60.0
pjxyqxbl843,382.0,2.0446194225721785,77.0
pjxyqxbl847,471.0,1.6595744680851063,36.6
pjxyqxbl854,407.0,1.9064039408866995,53.0
pjxyqxbl857,534.0,1.4596622889305817,56.9
pjxyqxbl858,270.0,2.907063197026022,43.6
pjxyqxbl866,373.0,2.0913978494623655,49.9
pjxyqxbl867,498.0,1.567404426559356,74.8
pjxyqxbl869,423.0,1.8459715639810426,54.8
pjxyqxbl872,291.0,2.693103448275862,59.0
pjxyqxbl874,524.0,1.491395793499044,64.45
pjxyqxbl876,486.0,1.6144329896907217,66.0
pjxyqxbl878,377.0,2.029255319148936,54.0
pjxyqxbl879,361.0,2.1694444444444443,50.65
pjxyqxbl884,314.0,2.463258785942492,63.8
pjxyqxbl886,394.0,1.9872773536895674,54.6
pjxyqxbl889,430.0,1.8205128205128205,49.25
pjxyqxbl891,413.0,1.8907766990291262,47.8
pjxyqxbl893,323.0,2.3354037267080745,60.0
pjxyqxbl895,346.0,2.063768115942029,79.6
pjxyqxbl896,380.0,2.0527704485488125,62.8
pjxyqxbl900,455.0,1.6872246696035242,54.2
pjxyqxbl904,713.0,1.0603932584269662,66.1
pjxyqxbl905,408.0,1.8943488943488944,76.2
pjxyqxbl906,577.0,1.3350694444444444,76.5
pjxyqxbl907,498.0,1.5734406438631792,63.4
pjxyqxbl910,514.0,1.5087719298245614,46.8
pjxyqxbl911,336.0,1.8656716417910448,78.3
pjxyqxbl912,465.0,1.668103448275862,75.8
pjxyqxbl913,348.0,2.244956772334294,58.35
pjxyqxbl916,414.0,1.854721549636804,61.4
pjxyqxbl918,436.0,1.7908045977011495,73.0
pjxyqxbl919,454.0,1.7306843267108167,58.4
pjxyqxbl921,439.0,1.7831050228310503,44.1
pjxyqxbl925,418.0,1.870503597122302,75.4
pjxyqxbl927,512.0,1.512720156555773,52.5
pjxyqxbl929,487.0,1.5987654320987654,58.9
pjxyqxbl930,433.0,1.7777777777777777,57.6
pjxyqxbl931,389.0,1.9716494845360826,78.9
pjxyqxbl934,485.0,1.6074380165289257,63.7
pjxyqxbl937,453.0,1.7190265486725664,47.2
pjxyqxbl939,387.0,2.0207253886010363,60.7
pjxyqxbl943,261.0,3.003846153846154,56.8
pjxyqxbl945,392.0,1.9718670076726343,53.6
pjxyqxbl946,500.0,1.5611222444889779,51.9
pjxyqxbl950,298.0,2.6161616161616164,71.8
pjxyqxbl952,471.0,1.6617021276595745,71.2
pjxyqxbl953,561.0,1.3928571428571428,57.3
pjxyqxbl954,410.0,1.9046454767726162,73.5
pjxyqxbl955,421.0,1.8357142857142856,58.4
pjxyqxbl957,424.0,1.846335697399527,69.0
pjxyqxbl962,423.0,1.838862559241706,57.5
pjxyqxbl963,436.0,1.7724137931034483,52.1
pjxyqxbl964,459.0,1.6812227074235808,57.8
pjxyqxbl965,397.0,1.4747474747474747,61.0
pjxyqxbl966,485.0,1.5909090909090908,56.8
pjxyqxbl969,433.0,1.8078703703703705,48.5
pjxyqxbl970,481.0,1.6104166666666666,71.5
pjxyqxbl975,442.0,1.7687074829931972,69.8
pjxyqxbl980,499.0,1.5662650602409638,56.8
pjxyqxbl982,320.0,2.413793103448276,60.0
pjxyqxbl984,405.0,1.933168316831683,73.0
pjxyqxbl985,448.0,1.7404921700223714,59.75
pjxyqxbl987,349.0,2.2126436781609193,58.9
pjxyqxbl988,483.0,1.6058091286307055,64.7
pjxyqxbl989,456.0,1.7164835164835164,63.6
pjxyqxbl990,574.0,1.3525305410122164,61.7
pjxyqxbl991,374.0,2.0938337801608577,67.2
pjxyqxbl992,421.0,1.8333333333333333,66.65
pjxyqxbl993,481.0,1.6041666666666667,66.0
pjxyqxbl996,381.0,2.0631578947368423,65.3
pjxyqxbl999,406.0,1.7950617283950616,56.4
