LOGIN_NAME(账号 登录名),XM(真实姓名),DEPARTMENT_NAME(院系名称),MAJOR_NAME(专业名称),CLASS_NAME(班级名称),ROLEID(角色 1老师 3学生 7管理员),BFB(综合表现)
pjxyqxbk705,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.62
pjxyqxbj789,同学|老师,电子工程学院,遥感科学与技术,2002071,3,99.59
pjxyqxbj788,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.72
pjxyqxbj784,同学|老师,电子工程学院,电子信息工程,2002011,3,99.74
pjxyqxbj781,同学|老师,电子工程学院,电子信息工程,2002011,3,99.77
pjxyqxbj780,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.6
pjxyqxbj779,同学|老师,通信工程学院,信息工程,2001052,3,99.73
pjxyqxbj777,同学|老师,电子工程学院,电子信息工程,2002011,3,97.77
pjxyqxbj776,同学|老师,通信工程学院,信息工程,2001052,3,99.54
pjxyqxbj772,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.53
pjxyqxbl963,同学|老师,通信工程学院,通信工程,2001011,3,97.86
pjxyqxbl962,同学|老师,电子工程学院,电子信息工程,2002015,3,99.72
pjxyqxbl957,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.75
pjxyqxbl955,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.59
pjxyqxbl954,同学|老师,电子工程学院,电子信息工程,2002015,3,99.82
pjxyqxbl953,同学|老师,电子工程学院,电子信息工程,2002015,3,99.72
pjxyqxbl952,同学|老师,通信工程学院,通信工程,2001015,3,99.75
pjxyqxbl950,同学|老师,电子工程学院,电子信息工程,2002015,3,99.53
pjxyqxbl946,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.7
pjxyqxbl945,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.46
pjxyqxbl943,同学|老师,空间科学与技术学院,空间科学与技术,2016021,3,98.87
pjxyqxbl939,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.67
pjxyqxbl937,同学|老师,电子工程学院,电子信息工程,2002015,3,99.64
pjxyqxbl934,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.73
pjxyqxbl931,同学|老师,空间科学与技术学院,空间科学与技术,2016021,3,98.3
pjxyqxbl930,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.38
pjxyqxbl929,同学|老师,微电子学院,集成电路设计与集成系统,2014022,3,99.84
pjxyqxbl927,同学|老师,物理与光电工程学院,应用物理学,2005049,3,99.74
pjxyqxbl925,同学|老师,通信工程学院,通信工程,2001016,3,99.72
pjxyqxbl921,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.74
pjxyqxbl919,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.7
pjxyqxbl918,同学|老师,电子工程学院,电子信息工程,2002015,3,99.71
pjxyqxbl916,同学|老师,电子工程学院,遥感科学与技术,2002071,3,99.88
pjxyqxbl913,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.54
pjxyqxbl912,同学|老师,微电子学院,集成电路设计与集成系统,2014023,3,98.34
pjxyqxbl911,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,99.65
pjxyqxbl910,同学|老师,通信工程学院,信息工程,2001051,3,99.86
pjxyqxbl907,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.78
pjxyqxbl906,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.83
pjxyqxbl905,同学|老师,通信工程学院,通信工程,2001015,3,99.77
pjxyqxbl904,同学|老师,微电子学院,微电子科学与工程,2014011,3,99.76
pjxyqxbl900,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.57
pjxyqxbl896,同学|老师,物理与光电工程学院,电波传播与天线,2005061,3,99.09
pjxyqxbl895,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.04
pjxyqxbl893,同学|老师,电子工程学院,电子信息工程,2002015,3,99.62
pjxyqxbl891,同学|老师,电子工程学院,电子信息工程,2002015,3,99.82
pjxyqxbl889,同学|老师,电子工程学院,电子信息工程,2002015,3,99.7
pjxyqxbl886,同学|老师,微电子学院,微电子科学与工程,2014011,3,99.63
pjxyqxbl884,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.63
pjxyqxbl879,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.77
pjxyqxbl878,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.58
pjxyqxbl876,同学|老师,通信工程学院,通信工程,2001018,3,99.73
pjxyqxbl874,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.72
pjxyqxbl872,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.38
pjxyqxbl869,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.68
pjxyqxbl867,同学|老师,通信工程学院,通信工程,2001012,3,99.37
pjxyqxbl866,同学|老师,电子工程学院,遥感科学与技术,2002071,3,99.71
pjxyqxbj771,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.73
pjxyqxbj770,同学|老师,通信工程学院,通信工程,2001011,3,99.92
pjxyqxbj769,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,99.23
pjxyqxbj765,同学|老师,微电子学院,集成电路设计与集成系统,2014023,3,99.86
pjxyqxbj762,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,98.33
pjxyqxbj761,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.42
pjxyqxbj760,同学|老师,电子工程学院,电子信息工程,2002011,3,99.8
pjxyqxbj757,同学|老师,通信工程学院,通信工程,2001012,3,99.77
pjxyqxbj756,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,98.74
pjxyqxbj754,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,97.54
pjxyqxbj753,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.56
pjxyqxbj750,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.65
pjxyqxbj749,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.58
pjxyqxbj744,同学|老师,微电子学院,微电子科学与工程,2014012,3,98.79
pjxyqxbj743,同学|老师,电子工程学院,信息对抗技术,2002031,3,98.72
pjxyqxbj740,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.16
pjxyqxbj739,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.61
pjxyqxbj737,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.55
pjxyqxbj736,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,99.72
pjxyqxbj734,同学|老师,通信工程学院,空间信息与数字技术,2001041,3,99.37
pjxyqxbj733,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,99.48
pjxyqxbj731,同学|老师,电子工程学院,电子信息工程,2002011,3,99.62
pjxyqxbj729,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,98.36
pjxyqxbj728,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.7
pjxyqxbj726,同学|老师,微电子学院,微电子科学与工程,2014011,3,97.81
pjxyqxbj725,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.3
pjxyqxbj724,同学|老师,电子工程学院,电子信息工程,2002011,3,99.71
pjxyqxbj722,同学|老师,微电子学院,集成电路设计与集成系统,2014022,3,99.67
pjxyqxbj718,同学|老师,B1号书院,电子信息类,219101,3,98.78
pjxyqxbj717,同学|老师,电子工程学院,电子信息工程,2002011,3,99.5
pjxyqxbj714,同学|老师,通信工程学院,通信工程,2001013,3,99.77
pjxyqxbj712,同学|老师,通信工程学院,信息工程,2001052,3,97.51
pjxyqxbj710,同学|老师,空间科学与技术学院,空间科学与技术,2016021,3,99.69
pjxyqxbj709,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.37
pjxyqxbj707,同学|老师,微电子学院,微电子科学与工程,2014011,3,99.83
pjxyqxbj703,同学|老师,微电子学院,微电子科学与工程,2014019,3,99.49
pjxyqxbj701,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.38
pjxyqxbj698,同学|老师,通信工程学院,信息工程,2001052,3,99.68
pjxyqxbj694,同学|老师,电子工程学院,电子信息工程,2002011,3,99.49
pjxyqxbj692,同学|老师,通信工程学院,通信工程,2001012,3,99.55
pjxyqxbj691,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.53
pjxyqxbj688,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.44
pjxyqxbj687,同学|老师,通信工程学院,通信工程,2001013,3,99.53
pjxyqxbj686,同学|老师,通信工程学院,信息工程,2001051,3,99.53
pjxyqxbj683,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.56
pjxyqxbj682,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.55
pjxyqxbj681,同学|老师,电子工程学院,电子信息工程,2002011,3,99.84
pjxyqxbj679,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,99.73
pjxyqxbj676,同学|老师,通信工程学院,通信工程,2001015,3,99.85
pjxyqxbj670,同学|老师,电子工程学院,电子信息工程,2002011,3,99.74
pjxyqxbj669,同学|老师,电子工程学院,电子信息工程,2002011,3,99.36
pjxyqxbj667,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.41
pjxyqxbk171,同学|老师,电子工程学院,电子信息工程,2002014,3,99.66
pjxyqxbk168,同学|老师,电子工程学院,电子信息工程,2002014,3,99.67
pjxyqxbk167,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.78
pjxyqxbk166,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.26
pjxyqxbk165,同学|老师,电子工程学院,遥感科学与技术,2002071,3,99.4
pjxyqxbk163,同学|老师,通信工程学院,通信工程,2001015,3,99.67
pjxyqxbk162,同学|老师,电子工程学院,电子信息工程,2002014,3,99.7
pjxyqxbk160,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.73
pjxyqxbk159,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.71
pjxyqxbk158,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.25
pjxyqxbk155,同学|老师,微电子学院,微电子科学与工程,2014019,3,99.63
pjxyqxbk154,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,97.77
pjxyqxbk151,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.76
pjxyqxbk150,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.6
pjxyqxbk149,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,99.56
pjxyqxbk148,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,99.7
pjxyqxbk147,同学|老师,电子工程学院,电子信息工程,2002014,3,99.62
pjxyqxbk144,同学|老师,电子工程学院,遥感科学与技术,2002071,3,99.7
pjxyqxbk140,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,98.45
pjxyqxbk138,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.66
pjxyqxbk137,同学|老师,空间科学与技术学院,空间科学与技术,2016021,3,99.45
pjxyqxbk135,同学|老师,电子工程学院,电磁场与无线技术,2002061,3,99.69
pjxyqxbk131,同学|老师,电子工程学院,电子信息工程,2002015,3,99.69
pjxyqxbk125,同学|老师,电子工程学院,电子信息工程,2002015,3,99.82
pjxyqxbk121,同学|老师,通信工程学院,通信工程,2001012,3,99.58
pjxyqxbk116,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.7
pjxyqxbk115,同学|老师,通信工程学院,通信工程,2001016,3,99.5
pjxyqxbk107,同学|老师,通信工程学院,通信工程,2001017,3,99.8
pjxyqxbk105,同学|老师,通信工程学院,通信工程,2001017,3,99.78
pjxyqxbk101,同学|老师,微电子学院,集成电路设计与集成系统,2014023,3,99.55
pjxyqxbk098,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.62
pjxyqxbk097,同学|老师,微电子学院,微电子科学与工程,2014011,3,99.74
pjxyqxbk095,同学|老师,通信工程学院,通信工程,2001015,3,99.9
pjxyqxbk094,同学|老师,通信工程学院,通信工程,2001015,3,99.83
pjxyqxbk090,同学|老师,微电子学院,集成电路设计与集成系统,2014022,3,99.74
pjxyqxbk086,同学|老师,通信工程学院,通信工程,2001012,3,99.6
pjxyqxbk081,同学|老师,通信工程学院,信息工程,2001052,3,99.39
pjxyqxbk080,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.55
pjxyqxbk079,同学|老师,微电子学院,集成电路设计与集成系统,2014028,3,99.7
pjxyqxbk076,同学|老师,微电子学院,微电子科学与工程,2014011,3,99.81
pjxyqxbk075,同学|老师,电子工程学院,电子信息工程,2002015,3,99.72
pjxyqxbk074,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,98.97
pjxyqxbk072,同学|老师,电子工程学院,信息对抗技术,2002031,3,93.41
pjxyqxbk070,同学|老师,通信工程学院,通信工程,2001019,3,99.77
pjxyqxbj663,同学|老师,通信工程学院,通信工程,2001014,3,99.09
pjxyqxbj662,同学|老师,微电子学院,集成电路设计与集成系统,2014023,3,99.31
pjxyqxbj659,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.46
pjxyqxbj658,同学|老师,电子工程学院,电子信息工程,2002011,3,97.95
pjxyqxbj657,同学|老师,通信工程学院,通信工程,2001016,3,99.66
pjxyqxbj653,同学|老师,通信工程学院,通信工程,2001014,3,99.6
pjxyqxbj648,同学|老师,电子工程学院,电子信息工程,2002011,3,99.73
pjxyqxbj647,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,99.59
pjxyqxbj646,同学|老师,通信工程学院,通信工程,2001011,3,99.85
pjxyqxbj645,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.47
pjxyqxbj643,同学|老师,微电子学院,微电子科学与工程,2014012,3,99.72
pjxyqxbj642,同学|老师,微电子学院,微电子科学与工程,2014012,3,98.45
pjxyqxbj640,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.56
pjxyqxbj638,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.68
pjxyqxbj637,同学|老师,通信工程学院,通信工程,2001013,3,99.59
pjxyqxbj636,同学|老师,通信工程学院,空间信息与数字技术,2001041,3,99.64
pjxyqxbj635,同学|老师,物理与光电工程学院,电子科学与技术,2005018,3,99.72
pjxyqxbj633,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.31
pjxyqxbj630,同学|老师,物理与光电工程学院,电子科学与技术,2005019,3,99.3
pjxyqxbj629,同学|老师,电子工程学院,电子信息工程,2002011,3,99.75
pjxyqxbj628,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.68
pjxyqxbj626,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.81
pjxyqxbj625,同学|老师,电子工程学院,电子信息工程,2002011,3,99.72
pjxyqxbj616,同学|老师,通信工程学院,空间信息与数字技术,2001041,3,99.8
pjxyqxbj615,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.25
pjxyqxbj610,同学|老师,物理与光电工程学院,电子信息科学与技术,2005051,3,99.31
pjxyqxbj609,同学|老师,通信工程学院,通信工程,2001015,3,99.82
pjxyqxbj608,同学|老师,电子工程学院,电子信息工程,2002011,3,99.81
pjxyqxbj607,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.66
pjxyqxbj605,同学|老师,通信工程学院,通信工程,2001013,3,99.79
pjxyqxbj599,同学|老师,通信工程学院,通信工程,2001012,3,99.61
pjxyqxbj595,同学|老师,通信工程学院,通信工程,2001014,3,99.72
pjxyqxbj594,同学|老师,电子工程学院,电子信息工程,2002011,3,99.69
pjxyqxbj589,同学|老师,通信工程学院,通信工程,2001013,3,99.64
pjxyqxbj588,同学|老师,通信工程学院,空间信息与数字技术,2001041,3,99.61
pjxyqxbj586,同学|老师,通信工程学院,通信工程,2001013,3,99.77
pjxyqxbj585,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.65
pjxyqxbj584,同学|老师,电子工程学院,电子信息工程,2002011,3,99.71
pjxyqxbj583,同学|老师,物理与光电工程学院,电子科学与技术,2005011,3,99.56
pjxyqxbj581,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,99.69
pjxyqxbj580,同学|老师,通信工程学院,通信工程,2001013,3,99.68
pjxyqxbj578,同学|老师,微电子学院,集成电路设计与集成系统,2014021,3,99.65
pjxyqxbj577,同学|老师,电子工程学院,电子信息工程,2002011,3,99.6
pjxyqxbj576,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,99.65
pjxyqxbj575,同学|老师,电子工程学院,电子信息工程,2002011,3,99.77
pjxyqxbj574,同学|老师,微电子学院,集成电路设计与集成系统,2014023,3,99.73
pjxyqxbj571,同学|老师,电子工程学院,电子信息工程,2002011,3,99.87
pjxyqxbj570,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.47
pjxyqxbj569,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.72
pjxyqxbj566,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,99.52
