WID(wid),XSBH(学生编号),TJNY(统计年月),SWLJSC(上网累计时长),XXPJZ(学校平均值),XN(学年),XQ(学期),TBRQ(同步日期),TBLX(同步类型),CZRQ(操作日期),CZZ(操作者),CZZXM(操作者姓名)
ECA0DF04F4E96F1AE053C97975CAB1EB,pjxyqxbk533,2022-10-01,927.22,,,,,,,,同学|老师
ECA0DF04F4F66F1AE053C97975CAB1EB,pjxuqwbj505,2022-10-01,696.94,,,,,,,,同学|老师
ECA0DF04F4F96F1AE053C97975CAB1EB,pjxxzxkj983,2022-10-01,800.55,,,,,,,,同学|老师
ECA0DF04F5286F1AE053C97975CAB1EB,pjxyqxbl930,2022-10-01,805.87,,,,,,,,同学|老师
ECA0DF04F52D6F1AE053C97975CAB1EB,pjxyqwbj428,2022-10-01,258.25,,,,,,,,同学|老师
ECA0DF04F5376F1AE053C97975CAB1EB,pjxpqxbj944,2022-10-01,373.25,,,,,,,,同学|老师
ECA0DF04F53A6F1AE053C97975CAB1EB,pjxyqwbk631,2022-10-01,437.0,,,,,,,,同学|老师
ECA0DF04F54C6F1AE053C97975CAB1EB,pjxyqwbj001,2022-10-01,480.03,,,,,,,,同学|老师
ECA0DF04F55D6F1AE053C97975CAB1EB,pjxyqwbk559,2022-10-01,728.07,,,,,,,,同学|老师
ECA0DF04F5646F1AE053C97975CAB1EB,pjxyqxbj089,2022-10-01,558.41,,,,,,,,同学|老师
ECA0DF04F56A6F1AE053C97975CAB1EB,pjxyqwbk608,2022-10-01,335.35,,,,,,,,同学|老师
ECA0DF04F5B16F1AE053C97975CAB1EB,pjxyqwbj237,2022-10-01,456.69,,,,,,,,同学|老师
ECA0DF04F5CF6F1AE053C97975CAB1EB,pjxuqwbj572,2022-10-01,396.4,,,,,,,,同学|老师
ECA0DF04F5D06F1AE053C97975CAB1EB,pjxqqxbj964,2022-10-01,446.46,,,,,,,,同学|老师
ECA0DF04F5E56F1AE053C97975CAB1EB,pjxuqwbj715,2022-10-01,518.97,,,,,,,,同学|老师
ECA0DF04F5FB6F1AE053C97975CAB1EB,pjxsqxbj792,2022-10-01,152.27,,,,,,,,同学|老师
ECA0DF04F5FD6F1AE053C97975CAB1EB,pjxyqwbj739,2022-10-01,237.97,,,,,,,,同学|老师
ECA0DF04F6016F1AE053C97975CAB1EB,pjxyqwbj397,2022-10-01,284.07,,,,,,,,同学|老师
ECA0DF04F6036F1AE053C97975CAB1EB,pjxxxxbj907,2022-10-01,548.68,,,,,,,,同学|老师
ECA0DF04F6116F1AE053C97975CAB1EB,pjxyqwbj574,2022-10-01,968.25,,,,,,,,同学|老师
ECA0DF04F61F6F1AE053C97975CAB1EB,pjxyqwbj642,2022-10-01,401.67,,,,,,,,同学|老师
ECA0DF04F6266F1AE053C97975CAB1EB,pjxyqxbk631,2022-10-01,204.57,,,,,,,,同学|老师
ECA0DF04F6276F1AE053C97975CAB1EB,pjxyqxbl886,2022-10-01,678.56,,,,,,,,同学|老师
ECA0DF04F63F6F1AE053C97975CAB1EB,pjxyqwbj417,2022-10-01,603.65,,,,,,,,同学|老师
E89FF604CD974C4CE053C97975CA80DF,pjxyqxbj541,2022-09-01,1054.36,,,,,,,,同学|老师
E89FF604CDB14C4CE053C97975CA80DF,pjxuqwbj986,2022-09-01,1680.2,,,,,,,,同学|老师
E89FF604CDB54C4CE053C97975CA80DF,pjxyqxbl989,2022-09-01,565.65,,,,,,,,同学|老师
E89FF604CDB64C4CE053C97975CA80DF,pjxyqwbj949,2022-09-01,600.1,,,,,,,,同学|老师
E89FF604CDC74C4CE053C97975CA80DF,pjxyqxbj663,2022-09-01,853.64,,,,,,,,同学|老师
E89FF604CDDF4C4CE053C97975CA80DF,pjxyqwbj557,2022-09-01,389.7,,,,,,,,同学|老师
E89FF604CDE14C4CE053C97975CA80DF,pjxyqwbj946,2022-09-01,345.03,,,,,,,,同学|老师
E89FF604CDE24C4CE053C97975CA80DF,pjxyqxbk382,2022-09-01,73.17,,,,,,,,同学|老师
E89FF604CA614C4CE053C97975CA80DF,pjxyqxbk464,2022-09-01,169.83,,,,,,,,同学|老师
E89FF604CA834C4CE053C97975CA80DF,pjxyqwbj706,2022-09-01,264.52,,,,,,,,同学|老师
E89FF604CABB4C4CE053C97975CA80DF,pjxyqxbj683,2022-09-01,1162.06,,,,,,,,同学|老师
E89FF604CAC94C4CE053C97975CA80DF,pjxyqxbl789,2022-09-01,224.36,,,,,,,,同学|老师
E89FF604D1B94C4CE053C97975CA80DF,pjxyqxbk095,2022-09-01,769.82,,,,,,,,同学|老师
E89FF604D1C04C4CE053C97975CA80DF,pjxyqwbj531,2022-09-01,167.62,,,,,,,,同学|老师
E89FF604D1C24C4CE053C97975CA80DF,pjxyqxbj448,2022-09-01,259.64,,,,,,,,同学|老师
E89FF604D1C54C4CE053C97975CA80DF,pjxyqxbj780,2022-09-01,1234.34,,,,,,,,同学|老师
E89FF604D1CB4C4CE053C97975CA80DF,pjxyqxbk429,2022-09-01,334.53,,,,,,,,同学|老师
E89FF604D1CC4C4CE053C97975CA80DF,pjxuqwbj648,2022-09-01,124.23,,,,,,,,同学|老师
E89FF604D1CD4C4CE053C97975CA80DF,pjxyqxbj897,2022-09-01,168.17,,,,,,,,同学|老师
E89FF604D1CF4C4CE053C97975CA80DF,pjxuqwbj857,2022-09-01,198.44,,,,,,,,同学|老师
E89FF604D1D14C4CE053C97975CA80DF,pjxxxxbj968,2022-09-01,198.73,,,,,,,,同学|老师
E89FF604D1D44C4CE053C97975CA80DF,pjxyqwbj331,2022-09-01,125.96,,,,,,,,同学|老师
ECA0DF04F6716F1AE053C97975CAB1EB,pjxyqwbj274,2022-10-01,189.32,,,,,,,,同学|老师
ECA0DF04F6726F1AE053C97975CAB1EB,pjxuqwbj958,2022-10-01,839.67,,,,,,,,同学|老师
ECA0DF04F67B6F1AE053C97975CAB1EB,pjxyqxbk633,2022-10-01,289.3,,,,,,,,同学|老师
ECA0DF04F68C6F1AE053C97975CAB1EB,pjxyqxbj862,2022-10-01,473.14,,,,,,,,同学|老师
ECA0DF04F69E6F1AE053C97975CAB1EB,pjxwzxbj985,2022-10-01,496.67,,,,,,,,同学|老师
ECA0DF04F6A76F1AE053C97975CAB1EB,pjxyqwbj939,2022-10-01,85.41,,,,,,,,同学|老师
ECA0DF04F6A96F1AE053C97975CAB1EB,pjxyqxbl724,2022-10-01,564.04,,,,,,,,同学|老师
ECA0DF04F6CD6F1AE053C97975CAB1EB,pjxrqxbj971,2022-10-01,739.02,,,,,,,,同学|老师
ECA0DF04F6DF6F1AE053C97975CAB1EB,pjxyqwbj592,2022-10-01,675.32,,,,,,,,同学|老师
ECA0DF04F6E36F1AE053C97975CAB1EB,pjxyqxbk101,2022-10-01,331.35,,,,,,,,同学|老师
ECA0DF04F6F76F1AE053C97975CAB1EB,pjxxxxbj955,2022-10-01,285.8,,,,,,,,同学|老师
ECA0DF04F6FF6F1AE053C97975CAB1EB,pjxyqwbj006,2022-10-01,175.66,,,,,,,,同学|老师
ECA0DF04F7086F1AE053C97975CAB1EB,pjxyqxbk828,2022-10-01,275.09,,,,,,,,同学|老师
ECA0DF04F70A6F1AE053C97975CAB1EB,pjxyqxbj838,2022-10-01,468.5,,,,,,,,同学|老师
ECA0DF04F7186F1AE053C97975CAB1EB,pjxtztbj996,2022-10-01,157.15,,,,,,,,同学|老师
ECA0DF04F71F6F1AE053C97975CAB1EB,pjxyqwbj648,2022-10-01,268.77,,,,,,,,同学|老师
ECA0DF04F7226F1AE053C97975CAB1EB,pjxuqwbj551,2022-10-01,422.39,,,,,,,,同学|老师
ECA0DF04F7436F1AE053C97975CAB1EB,pjxyqxbk565,2022-10-01,775.49,,,,,,,,同学|老师
ECA0DF04F74E6F1AE053C97975CAB1EB,pjxyqwbk991,2022-10-01,183.87,,,,,,,,同学|老师
ECA0DF04F75A6F1AE053C97975CAB1EB,pjxyqwbj833,2022-10-01,629.87,,,,,,,,同学|老师
ECA0DF04F7666F1AE053C97975CAB1EB,pjxrqxbj909,2022-10-01,683.72,,,,,,,,同学|老师
ECA0DF04F7676F1AE053C97975CAB1EB,pjwtqxbj952,2022-10-01,680.17,,,,,,,,同学|老师
ECA0DF04F7686F1AE053C97975CAB1EB,pjxyqxbk846,2022-10-01,853.77,,,,,,,,同学|老师
ECA0DF04F7696F1AE053C97975CAB1EB,pjxyqxbj180,2022-10-01,738.03,,,,,,,,同学|老师
E89FF604CB144C4CE053C97975CA80DF,pjxwxxbj907,2022-09-01,366.61,,,,,,,,同学|老师
E89FF604CB154C4CE053C97975CA80DF,pjxyqwbj216,2022-09-01,288.64,,,,,,,,同学|老师
E89FF604CB1E4C4CE053C97975CA80DF,pjxyqxbl916,2022-09-01,416.58,,,,,,,,同学|老师
E89FF604CB2A4C4CE053C97975CA80DF,pjxuqwbj589,2022-09-01,572.5,,,,,,,,同学|老师
E89FF604CB3B4C4CE053C97975CA80DF,pjxyqxbj771,2022-09-01,722.9,,,,,,,,同学|老师
E89FF604CB3E4C4CE053C97975CA80DF,pjxyqxbl927,2022-09-01,198.24,,,,,,,,同学|老师
E89FF604CB524C4CE053C97975CA80DF,pjxyqwbj710,2022-09-01,3449.25,,,,,,,,同学|老师
E89FF604CB6A4C4CE053C97975CA80DF,pjxyqwbj605,2022-09-01,103.07,,,,,,,,同学|老师
E89FF604CB6C4C4CE053C97975CA80DF,pjxyqxbj312,2022-09-01,269.16,,,,,,,,同学|老师
E89FF604CB6F4C4CE053C97975CA80DF,pjxyqwbj307,2022-09-01,195.56,,,,,,,,同学|老师
E89FF604CB764C4CE053C97975CA80DF,pjxyqxbk537,2022-09-01,1106.5,,,,,,,,同学|老师
E89FF604CB944C4CE053C97975CA80DF,pjxyqxbj496,2022-09-01,1042.49,,,,,,,,同学|老师
E89FF604CB9E4C4CE053C97975CA80DF,pjxyqwbj621,2022-09-01,2131.38,,,,,,,,同学|老师
E89FF604CBA64C4CE053C97975CA80DF,pjxyqxbl910,2022-09-01,1128.64,,,,,,,,同学|老师
E89FF604CBAA4C4CE053C97975CA80DF,pjxuqwbj906,2022-09-01,649.51,,,,,,,,同学|老师
E89FF604CBAE4C4CE053C97975CA80DF,pjxyqwbj522,2022-09-01,89.44,,,,,,,,同学|老师
E89FF604CBBA4C4CE053C97975CA80DF,pjxyqxbk732,2022-09-01,139.14,,,,,,,,同学|老师
E89FF604CBCE4C4CE053C97975CA80DF,pjxyqxbk349,2022-09-01,827.09,,,,,,,,同学|老师
E89FF604CBD34C4CE053C97975CA80DF,pjxyqxbl876,2022-09-01,903.02,,,,,,,,同学|老师
E89FF604CBEC4C4CE053C97975CA80DF,pjxyqwbk549,2022-09-01,270.36,,,,,,,,同学|老师
E89FF604CC024C4CE053C97975CA80DF,pjxuqwbj715,2022-09-01,372.72,,,,,,,,同学|老师
E89FF604CC124C4CE053C97975CA80DF,pjxyqwbj773,2022-09-01,658.16,,,,,,,,同学|老师
E89FF604CC2E4C4CE053C97975CA80DF,pjxuqwbj473,2022-09-01,1679.37,,,,,,,,同学|老师
E89FF604CC454C4CE053C97975CA80DF,pjxyqxbj749,2022-09-01,308.75,,,,,,,,同学|老师
E89FF604CC594C4CE053C97975CA80DF,pjxyqxbj250,2022-09-01,907.75,,,,,,,,同学|老师
E89FF604CC6C4C4CE053C97975CA80DF,pjxyqxbk695,2022-09-01,559.84,,,,,,,,同学|老师
E89FF604CC784C4CE053C97975CA80DF,pjxqqxbj954,2022-09-01,307.96,,,,,,,,同学|老师
E89FF604CC7A4C4CE053C97975CA80DF,pjxyqwbj907,2022-09-01,324.15,,,,,,,,同学|老师
E89FF604CC874C4CE053C97975CA80DF,pjxyqxbk900,2022-09-01,352.92,,,,,,,,同学|老师
E89FF604CC994C4CE053C97975CA80DF,pjxyqxbk302,2022-09-01,691.57,,,,,,,,同学|老师
E89FF604CCA04C4CE053C97975CA80DF,pjxyqxbj633,2022-09-01,776.03,,,,,,,,同学|老师
E89FF604CCA34C4CE053C97975CA80DF,pjxyqxbj102,2022-09-01,677.96,,,,,,,,同学|老师
E89FF604CCA74C4CE053C97975CA80DF,pjxtztbj996,2022-09-01,197.6,,,,,,,,同学|老师
E89FF604C9F54C4CE053C97975CA80DF,pjxyqxbk063,2022-09-01,351.16,,,,,,,,同学|老师
E89FF604C9F74C4CE053C97975CA80DF,pjwrqxbj911,2022-09-01,698.36,,,,,,,,同学|老师
E89FF604C9FE4C4CE053C97975CA80DF,pjxyqxbk878,2022-09-01,683.64,,,,,,,,同学|老师
E89FF604CA0B4C4CE053C97975CA80DF,pjxyqxbk852,2022-09-01,578.64,,,,,,,,同学|老师
E89FF604CA1E4C4CE053C97975CA80DF,pjxyqxbk961,2022-09-01,459.97,,,,,,,,同学|老师
E89FF604CA364C4CE053C97975CA80DF,pjxyqwbk808,2022-09-01,389.27,,,,,,,,同学|老师
E89FF604CA394C4CE053C97975CA80DF,pjxyqxbj605,2022-09-01,1012.34,,,,,,,,同学|老师
E89FF604CA494C4CE053C97975CA80DF,pjxyqxbj972,2022-09-01,101.19,,,,,,,,同学|老师
E89FF604CDFC4C4CE053C97975CA80DF,pjxyqwbk796,2022-09-01,1698.5,,,,,,,,同学|老师
E89FF604CE054C4CE053C97975CA80DF,pjxyqwbj384,2022-09-01,125.86,,,,,,,,同学|老师
E89FF604C7654C4CE053C97975CA80DF,pjwrqxbj983,2022-09-01,1228.9,,,,,,,,同学|老师
E89FF604C76B4C4CE053C97975CA80DF,pjxyqxbl874,2022-09-01,276.69,,,,,,,,同学|老师
E89FF604C76F4C4CE053C97975CA80DF,pjxuqwbj497,2022-09-01,350.17,,,,,,,,同学|老师
E89FF604C7754C4CE053C97975CA80DF,pjxyqxbk477,2022-09-01,106.09,,,,,,,,同学|老师
E89FF604C7804C4CE053C97975CA80DF,pjxyqxbj470,2022-09-01,348.06,,,,,,,,同学|老师
E89FF604C79D4C4CE053C97975CA80DF,pjxyqxbk334,2022-09-01,572.13,,,,,,,,同学|老师
E89FF604C7CD4C4CE053C97975CA80DF,pjxwzxkj993,2022-09-01,453.16,,,,,,,,同学|老师
E89FF604C7D14C4CE053C97975CA80DF,pjwrqxbj973,2022-09-01,314.98,,,,,,,,同学|老师
E89FF604C8044C4CE053C97975CA80DF,pjxwzxkj989,2022-09-01,230.49,,,,,,,,同学|老师
E89FF604C8054C4CE053C97975CA80DF,pjxyqxbj545,2022-09-01,601.73,,,,,,,,同学|老师
E89FF604C8764C4CE053C97975CA80DF,pjxyqxbl743,2022-09-01,620.4,,,,,,,,同学|老师
E89FF604C8934C4CE053C97975CA80DF,pjxyqwbj555,2022-09-01,649.76,,,,,,,,同学|老师
E89FF604C89D4C4CE053C97975CA80DF,pjxpqxbj912,2022-09-01,361.08,,,,,,,,同学|老师
E89FF604C8AA4C4CE053C97975CA80DF,pjxyqxbk336,2022-09-01,375.07,,,,,,,,同学|老师
E89FF604C8C74C4CE053C97975CA80DF,pjxyqxbk506,2022-09-01,482.67,,,,,,,,同学|老师
E89FF604C8C94C4CE053C97975CA80DF,pjxpqxbj977,2022-09-01,417.93,,,,,,,,同学|老师
E89FF604C8E94C4CE053C97975CA80DF,pjxyqxbj691,2022-09-01,237.06,,,,,,,,同学|老师
E89FF604C90A4C4CE053C97975CA80DF,pjxsqxbj949,2022-09-01,549.44,,,,,,,,同学|老师
E89FF604C93E4C4CE053C97975CA80DF,pjxyqxbl768,2022-09-01,271.1,,,,,,,,同学|老师
E89FF604C9584C4CE053C97975CA80DF,pjxyqwbj799,2022-09-01,364.75,,,,,,,,同学|老师
E89FF604C96B4C4CE053C97975CA80DF,pjxyqwbk775,2022-09-01,603.24,,,,,,,,同学|老师
E89FF604C9764C4CE053C97975CA80DF,pjxpqxbj926,2022-09-01,147.94,,,,,,,,同学|老师
E89FF604C9804C4CE053C97975CA80DF,pjwtqxbj982,2022-09-01,270.3,,,,,,,,同学|老师
E89FF604C9874C4CE053C97975CA80DF,pjxyqxbj120,2022-09-01,366.63,,,,,,,,同学|老师
E89FF604C99F4C4CE053C97975CA80DF,pjxyqwbk767,2022-09-01,906.97,,,,,,,,同学|老师
E89FF604C9B94C4CE053C97975CA80DF,pjxyqxbk039,2022-09-01,416.3,,,,,,,,同学|老师
E89FF604C9C54C4CE053C97975CA80DF,pjxsqxbj939,2022-09-01,165.03,,,,,,,,同学|老师
E89FF604D4354C4CE053C97975CA80DF,pjxyqxbk474,2022-09-01,437.57,,,,,,,,同学|老师
E89FF604CE464C4CE053C97975CA80DF,pjxyqwbk884,2022-09-01,108.69,,,,,,,,同学|老师
E89FF604CE4A4C4CE053C97975CA80DF,pjxyqwbj564,2022-09-01,70.63,,,,,,,,同学|老师
E89FF604CE524C4CE053C97975CA80DF,pjxyqwbj764,2022-09-01,31.49,,,,,,,,同学|老师
E89FF604CE634C4CE053C97975CA80DF,pjxyqxbk810,2022-09-01,177.94,,,,,,,,同学|老师
E89FF604CE6F4C4CE053C97975CA80DF,pjxyqxbj330,2022-09-01,403.17,,,,,,,,同学|老师
E89FF604CE814C4CE053C97975CA80DF,pjxyqxbk804,2022-09-01,994.48,,,,,,,,同学|老师
E89FF604CE824C4CE053C97975CA80DF,pjxyqxbj848,2022-09-01,468.43,,,,,,,,同学|老师
E89FF604CE934C4CE053C97975CA80DF,pjvyzxbj993,2022-09-01,386.35,,,,,,,,同学|老师
E89FF604CE9F4C4CE053C97975CA80DF,pjxyqxbk220,2022-09-01,1030.17,,,,,,,,同学|老师
E89FF604CEA24C4CE053C97975CA80DF,pjxyqwbj224,2022-09-01,411.01,,,,,,,,同学|老师
E89FF604D49C4C4CE053C97975CA80DF,pjxyqwbj366,2022-09-01,345.12,,,,,,,,同学|老师
E89FF604D4C54C4CE053C97975CA80DF,pjxyqxbk452,2022-09-01,375.68,,,,,,,,同学|老师
E89FF604CE354C4CE053C97975CA80DF,pjwtqxbj943,2022-09-01,510.11,,,,,,,,同学|老师
E89FF604D1E34C4CE053C97975CA80DF,pjxyqwbk949,2022-09-01,264.48,,,,,,,,同学|老师
E89FF604D1E94C4CE053C97975CA80DF,pjxyqxbk676,2022-09-01,65.22,,,,,,,,同学|老师
E89FF604D1EB4C4CE053C97975CA80DF,pjxyqwbk871,2022-09-01,3712.01,,,,,,,,同学|老师
E89FF604D1F34C4CE053C97975CA80DF,pjxyqwbj334,2022-09-01,397.45,,,,,,,,同学|老师
E89FF604D2014C4CE053C97975CA80DF,pjxuqwbj485,2022-09-01,536.87,,,,,,,,同学|老师
E89FF604D21E4C4CE053C97975CA80DF,pjxyqwbk647,2022-09-01,2850.2,,,,,,,,同学|老师
E89FF604D2224C4CE053C97975CA80DF,pjxyqxbj032,2022-09-01,837.82,,,,,,,,同学|老师
E89FF604D22E4C4CE053C97975CA80DF,pjxyqxbj731,2022-09-01,5210.09,,,,,,,,同学|老师
E89FF604D2314C4CE053C97975CA80DF,pjxyqxbj714,2022-09-01,881.79,,,,,,,,同学|老师
E89FF604D2434C4CE053C97975CA80DF,pjxyqxbj869,2022-09-01,89.49,,,,,,,,同学|老师
E89FF604D27B4C4CE053C97975CA80DF,pjwtqxbj939,2022-09-01,1637.11,,,,,,,,同学|老师
E89FF604D28C4C4CE053C97975CA80DF,pjxyqxbk909,2022-09-01,932.55,,,,,,,,同学|老师
E89FF604D28E4C4CE053C97975CA80DF,pjxyqxbj320,2022-09-01,192.53,,,,,,,,同学|老师
E89FF604D28F4C4CE053C97975CA80DF,pjxyqwbj188,2022-09-01,87.21,,,,,,,,同学|老师
E89FF604D2AE4C4CE053C97975CA80DF,pjxxxxbj911,2022-09-01,55.67,,,,,,,,同学|老师
E89FF604D2B44C4CE053C97975CA80DF,pjxyqwbk585,2022-09-01,414.34,,,,,,,,同学|老师
E89FF604D2BD4C4CE053C97975CA80DF,pjxyqwbj538,2022-09-01,666.05,,,,,,,,同学|老师
E89FF604D2C14C4CE053C97975CA80DF,pjxyqwbk638,2022-09-01,717.26,,,,,,,,同学|老师
E89FF604D2C34C4CE053C97975CA80DF,pjxyqxbj044,2022-09-01,333.76,,,,,,,,同学|老师
E89FF604D2D34C4CE053C97975CA80DF,pjxyqxbk882,2022-09-01,354.92,,,,,,,,同学|老师
E89FF604D2D74C4CE053C97975CA80DF,pjxyqwbk575,2022-09-01,234.59,,,,,,,,同学|老师
E89FF604D2DA4C4CE053C97975CA80DF,pjxyqwbj375,2022-09-01,312.77,,,,,,,,同学|老师
E89FF604D2E24C4CE053C97975CA80DF,pjxyqwbk543,2022-09-01,447.78,,,,,,,,同学|老师
E89FF604D2E44C4CE053C97975CA80DF,pjwrqxbj951,2022-09-01,401.8,,,,,,,,同学|老师
E89FF604D2E84C4CE053C97975CA80DF,pjxyqwbj932,2022-09-01,582.97,,,,,,,,同学|老师
E89FF604D2EE4C4CE053C97975CA80DF,pjxxxxbj921,2022-09-01,186.22,,,,,,,,同学|老师
E89FF604D2F44C4CE053C97975CA80DF,pjxuqwbj568,2022-09-01,231.36,,,,,,,,同学|老师
E89FF604D2F54C4CE053C97975CA80DF,pjxyqxbk338,2022-09-01,409.05,,,,,,,,同学|老师
E89FF604D2F74C4CE053C97975CA80DF,pjxyqwbk862,2022-09-01,805.82,,,,,,,,同学|老师
E89FF604D3084C4CE053C97975CA80DF,pjxyqxbk013,2022-09-01,467.17,,,,,,,,同学|老师
E89FF604D3104C4CE053C97975CA80DF,pjxyqxbj854,2022-09-01,269.12,,,,,,,,同学|老师
E89FF604D3204C4CE053C97975CA80DF,pjxyqxbk895,2022-09-01,500.54,,,,,,,,同学|老师
E89FF604D3294C4CE053C97975CA80DF,pjxsqxbj944,2022-09-01,337.07,,,,,,,,同学|老师
E89FF604D32B4C4CE053C97975CA80DF,pjxuqwbj993,2022-09-01,113.36,,,,,,,,同学|老师
E89FF604D32D4C4CE053C97975CA80DF,pjxyqxbj290,2022-09-01,374.85,,,,,,,,同学|老师
E89FF604D32E4C4CE053C97975CA80DF,pjxrqxbj898,2022-09-01,539.56,,,,,,,,同学|老师
E89FF604D32F4C4CE053C97975CA80DF,pjxrqxbj981,2022-09-01,250.78,,,,,,,,同学|老师
E89FF604D3404C4CE053C97975CA80DF,pjxuqwbj606,2022-09-01,290.19,,,,,,,,同学|老师
E89FF604D3434C4CE053C97975CA80DF,pjxuqwbj714,2022-09-01,317.47,,,,,,,,同学|老师
E89FF604D3454C4CE053C97975CA80DF,pjxyqwbk865,2022-09-01,2506.41,,,,,,,,同学|老师
E89FF604D3484C4CE053C97975CA80DF,pjxuqwbj691,2022-09-01,531.77,,,,,,,,同学|老师
E89FF604D34A4C4CE053C97975CA80DF,pjxrqxbj951,2022-09-01,118.59,,,,,,,,同学|老师
E89FF604D34E4C4CE053C97975CA80DF,pjxrqxbj894,2022-09-01,297.9,,,,,,,,同学|老师
E89FF604D3514C4CE053C97975CA80DF,pjxyqxbk005,2022-09-01,763.53,,,,,,,,同学|老师
E89FF604D3524C4CE053C97975CA80DF,pjxyqxbk611,2022-09-01,846.11,,,,,,,,同学|老师
E89FF604D3534C4CE053C97975CA80DF,pjxyqxbj150,2022-09-01,1193.33,,,,,,,,同学|老师
E89FF604D3564C4CE053C97975CA80DF,pjxsqxbj827,2022-09-01,413.99,,,,,,,,同学|老师
E89FF604D35B4C4CE053C97975CA80DF,pjxyqwbj461,2022-09-01,179.91,,,,,,,,同学|老师
E89FF604D3644C4CE053C97975CA80DF,pjxyqxbj574,2022-09-01,146.95,,,,,,,,同学|老师
E89FF604D3664C4CE053C97975CA80DF,pjxyqwbj811,2022-09-01,1429.13,,,,,,,,同学|老师
E89FF604D3674C4CE053C97975CA80DF,pjxyqwbj927,2022-09-01,103.3,,,,,,,,同学|老师
E89FF604D36F4C4CE053C97975CA80DF,pjxyqwbj598,2022-09-01,286.81,,,,,,,,同学|老师
E89FF604D3704C4CE053C97975CA80DF,pjwtqxbj984,2022-09-01,1895.2,,,,,,,,同学|老师
E89FF604D3754C4CE053C97975CA80DF,pjxuqwbj694,2022-09-01,299.19,,,,,,,,同学|老师
E89FF604D37C4C4CE053C97975CA80DF,pjxpqxbj925,2022-09-01,138.17,,,,,,,,同学|老师
E89FF604D3804C4CE053C97975CA80DF,pjxyqwbj486,2022-09-01,347.56,,,,,,,,同学|老师
E89FF604D3844C4CE053C97975CA80DF,pjxyqxbk534,2022-09-01,209.7,,,,,,,,同学|老师
E89FF604D3884C4CE053C97975CA80DF,pjxyqwbj797,2022-09-01,2050.33,,,,,,,,同学|老师
E89FF604D3A94C4CE053C97975CA80DF,pjxyqxbj761,2022-09-01,257.96,,,,,,,,同学|老师
E89FF604D3AE4C4CE053C97975CA80DF,pjxuqwbj774,2022-09-01,215.14,,,,,,,,同学|老师
E89FF604D3B04C4CE053C97975CA80DF,pjxpqxbj930,2022-09-01,247.66,,,,,,,,同学|老师
E89FF604D3B44C4CE053C97975CA80DF,pjxyqwbj742,2022-09-01,364.17,,,,,,,,同学|老师
E89FF604D3B64C4CE053C97975CA80DF,pjxuqwbj489,2022-09-01,136.6,,,,,,,,同学|老师
E89FF604D3C24C4CE053C97975CA80DF,pjxyqwbj190,2022-09-01,272.2,,,,,,,,同学|老师
E89FF604D3C54C4CE053C97975CA80DF,pjxyqxbj043,2022-09-01,171.93,,,,,,,,同学|老师
E89FF604D3C64C4CE053C97975CA80DF,pjxyqxbj094,2022-09-01,133.95,,,,,,,,同学|老师
E89FF604D3F74C4CE053C97975CA80DF,pjxyqxbk626,2022-09-01,367.08,,,,,,,,同学|老师
E89FF604D1624C4CE053C97975CA80DF,pjxuqwbj600,2022-09-01,364.3,,,,,,,,同学|老师
E89FF604D1644C4CE053C97975CA80DF,pjxyqxbj571,2022-09-01,2827.81,,,,,,,,同学|老师
E89FF604D1654C4CE053C97975CA80DF,pjxyqxbk024,2022-09-01,357.97,,,,,,,,同学|老师
E89FF604D16A4C4CE053C97975CA80DF,pjxuqwbj739,2022-09-01,386.72,,,,,,,,同学|老师
E89FF604D16C4C4CE053C97975CA80DF,pjxyqxbk059,2022-09-01,407.02,,,,,,,,同学|老师
E89FF604D1734C4CE053C97975CA80DF,pjxyqxbk844,2022-09-01,454.49,,,,,,,,同学|老师
E89FF604D1744C4CE053C97975CA80DF,pjxyqxbk228,2022-09-01,171.06,,,,,,,,同学|老师
E89FF604D17E4C4CE053C97975CA80DF,pjxyqxbl931,2022-09-01,339.12,,,,,,,,同学|老师
E89FF604D17F4C4CE053C97975CA80DF,pjxyqxbk820,2022-09-01,207.9,,,,,,,,同学|老师
E89FF604D1814C4CE053C97975CA80DF,pjxyqwbj579,2022-09-01,1314.68,,,,,,,,同学|老师
E89FF604D18C4C4CE053C97975CA80DF,pjxyqwbj034,2022-09-01,145.18,,,,,,,,同学|老师
E89FF604D18D4C4CE053C97975CA80DF,pjxuqwbj724,2022-09-01,524.75,,,,,,,,同学|老师
E89FF604D1904C4CE053C97975CA80DF,pjxyqxbj492,2022-09-01,451.02,,,,,,,,同学|老师
E89FF604D1954C4CE053C97975CA80DF,pjxyqxbj772,2022-09-01,583.05,,,,,,,,同学|老师
E89FF604D19D4C4CE053C97975CA80DF,pjxyqxbk411,2022-09-01,246.7,,,,,,,,同学|老师
E89FF604D19E4C4CE053C97975CA80DF,pjxpqxbj967,2022-09-01,218.84,,,,,,,,同学|老师
E89FF604D19F4C4CE053C97975CA80DF,pjxyqxbk848,2022-09-01,61.56,,,,,,,,同学|老师
E89FF604D1A64C4CE053C97975CA80DF,pjxpqxbj963,2022-09-01,359.94,,,,,,,,同学|老师
E89FF604D1AD4C4CE053C97975CA80DF,pjxuqwbj877,2022-09-01,279.55,,,,,,,,同学|老师
E89FF604CEAB4C4CE053C97975CA80DF,pjxyqwbj453,2022-09-01,315.54,,,,,,,,同学|老师
