BZ(备注),XZNJ(现在年级),XB(性别),XB(性别)_含义,DWDM(院系代码),ZYDM(专业代码),BJDM(班级代码),SYDDM(生源地代码),CPXN(测评学年),CPXQ(测评学期),CPXQ(测评学期)_含义,CJF(成绩分),CJPM(成绩排名),SZF(素质分),SZFPM(素质分排名),NLF(能力分),NLFPM(能力分排名),XSPF(学生评分),BZRPF(班主任评分),FJF(附加分),ZCJ(总成绩),ZYNJPM(专业年级排名),DJ(等级),CZRQ(操作日期),CZZ(操作者),SZNLF(素质+能力分),SZNLFPM(素质+能力分排名),ZYNJRS(专业年级人数),BY1(备用1),BY2(备用2),TSTAMP(时间戳),XH(学号),PDXN(评定学年),PDXQ(评定学期),DYF(德育分),DYCJPM(德育成绩排名),ZYF(智育分),ZYCJPM(智育成绩排名),TYF(体育分),TYCJPM(体育成绩排名),ZHJNF(综合技能分),FZSZCJPM(发展素质成绩排名),QTPF(其它评分),JF(加分),JFLY(加分理由),KF(扣分),KFLY(扣分理由),ZF(总分),BJPM(班级排名),BJRS(班级人数),BJPMBL(班级排名比例),ZYPM(专业排名),ZYRS(专业人数),ZYPMBL(专业排名比例),XNZPM(学年总排名)
,2020,2,第二学期,1101,0101,2001015,230000.0,2022,9,其他,,,,,,,,,,85.723,117,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj422,,,,,,,,,,,,,,,,,13,70,,,,,
,2020,2,第二学期,1101,0101,2001015,220000.0,2022,9,其他,,,,,,,,,,84.766,136,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl743,,,,,,,,,,,,,,,,,15,70,,,,,
,2020,2,第二学期,1101,0101,2001015,360000.0,2022,9,其他,,,,,,,,,,80.196,226,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk810,,,,,,,,,,,,,,,,,21,70,,,,,
,2020,1,第一学期,1101,0101,2001015,350000.0,2022,9,其他,,,,,,,,,,80.104,228,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk657,,,,,,,,,,,,,,,,,22,70,,,,,
,2020,1,第一学期,1101,0101,2001015,120000.0,2022,9,其他,,,,,,,,,,78.41,300,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj105,,,,,,,,,,,,,,,,,26,70,,,,,
,2020,1,第一学期,1101,0101,2001015,500000.0,2022,9,其他,,,,,,,,,,77.899,323,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj217,,,,,,,,,,,,,,,,,30,70,,,,,
,2020,1,第一学期,1101,0101,2001015,360000.0,2022,9,其他,,,,,,,,,,77.577,335,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk811,,,,,,,,,,,,,,,,,33,70,,,,,
,2020,1,第一学期,1101,0101,2001015,520000.0,2022,9,其他,,,,,,,,,,76.562,382,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj932,,,,,,,,,,,,,,,,,37,70,,,,,
,2020,1,第一学期,1101,0101,2001015,520000.0,2022,9,其他,,,,,,,,,,76.38,391,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk764,,,,,,,,,,,,,,,,,38,70,,,,,
,2020,1,第一学期,1101,0101,2001015,610000.0,2022,9,其他,,,,,,,,,,76.24,398,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk094,,,,,,,,,,,,,,,,,39,70,,,,,
,2020,1,第一学期,1101,0101,2001015,610000.0,2022,9,其他,,,,,,,,,,75.624,420,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl905,,,,,,,,,,,,,,,,,43,70,,,,,
,2020,1,第一学期,1101,0101,2001015,220000.0,2022,9,其他,,,,,,,,,,75.491,426,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl745,,,,,,,,,,,,,,,,,44,70,,,,,
,2020,1,第一学期,1101,0101,2001015,450000.0,2022,9,其他,,,,,,,,,,74.508,469,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj609,,,,,,,,,,,,,,,,,49,70,,,,,
,2020,1,第一学期,1101,0101,2001015,610000.0,2022,9,其他,,,,,,,,,,74.21,479,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk163,,,,,,,,,,,,,,,,,51,70,,,,,
,2020,1,第一学期,1101,0101,2001015,500000.0,2022,9,其他,,,,,,,,,,74.161,482,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj224,,,,,,,,,,,,,,,,,52,70,,,,,
,2020,1,第一学期,1101,0101,2001015,430000.0,2022,9,其他,,,,,,,,,,73.727,495,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk713,,,,,,,,,,,,,,,,,53,70,,,,,
,2020,1,第一学期,1101,0101,2001015,360000.0,2022,9,其他,,,,,,,,,,73.048,504,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk803,,,,,,,,,,,,,,,,,55,70,,,,,
,2020,1,第一学期,1101,0101,2001015,340000.0,2022,9,其他,,,,,,,,,,72.558,514,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk898,,,,,,,,,,,,,,,,,57,70,,,,,
,2020,1,第一学期,1101,0101,2001015,360000.0,2022,9,其他,,,,,,,,,,70.584,550,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk840,,,,,,,,,,,,,,,,,58,70,,,,,
,2020,1,第一学期,1101,0101,2001015,340000.0,2022,9,其他,,,,,,,,,,69.212,566,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk894,,,,,,,,,,,,,,,,,60,70,,,,,
,2020,1,第一学期,1101,0101,2001016,610000.0,2022,9,其他,,,,,,,,,,112.174,9,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk052,,,,,,,,,,,,,,,,,1,66,,,,,
,2020,1,第一学期,1101,0101,2001016,130000.0,2022,9,其他,,,,,,,,,,111.733,10,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk474,,,,,,,,,,,,,,,,,2,66,,,,,
,2020,1,第一学期,1101,0101,2001016,410000.0,2022,9,其他,,,,,,,,,,96.329,25,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj474,,,,,,,,,,,,,,,,,4,66,,,,,
,2020,1,第一学期,1101,0101,2001016,350000.0,2022,9,其他,,,,,,,,,,94.872,33,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk681,,,,,,,,,,,,,,,,,5,66,,,,,
,2020,1,第一学期,1101,0101,2001016,350000.0,2022,9,其他,,,,,,,,,,93.892,37,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk665,,,,,,,,,,,,,,,,,6,66,,,,,
,2020,1,第一学期,1101,0101,2001016,350000.0,2022,9,其他,,,,,,,,,,89.05,73,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk682,,,,,,,,,,,,,,,,,10,66,,,,,
,2020,1,第一学期,1101,0101,2001016,140000.0,2022,9,其他,,,,,,,,,,88.372,79,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj312,,,,,,,,,,,,,,,,,11,66,,,,,
,2020,1,第一学期,1101,0101,2001016,650000.0,2022,9,其他,,,,,,,,,,87.734,88,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl704,,,,,,,,,,,,,,,,,12,66,,,,,
,2020,2,第二学期,1101,0101,2001016,220000.0,2022,9,其他,,,,,,,,,,87.462,94,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl780,,,,,,,,,,,,,,,,,15,66,,,,,
,2020,2,第二学期,1101,0101,2001016,330000.0,2022,9,其他,,,,,,,,,,85.718,118,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj150,,,,,,,,,,,,,,,,,18,66,,,,,
,2020,2,第二学期,1101,0101,2001016,610000.0,2022,9,其他,,,,,,,,,,85.536,120,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk027,,,,,,,,,,,,,,,,,19,66,,,,,
,2020,2,第二学期,1101,0101,2001016,140000.0,2022,9,其他,,,,,,,,,,84.377,141,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj288,,,,,,,,,,,,,,,,,20,66,,,,,
,2020,1,第一学期,1101,0101,2001016,650000.0,2022,9,其他,,,,,,,,,,83.611,151,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl727,,,,,,,,,,,,,,,,,21,66,,,,,
,2020,1,第一学期,1101,0101,2001016,430000.0,2022,9,其他,,,,,,,,,,81.266,193,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk684,,,,,,,,,,,,,,,,,22,66,,,,,
,2020,1,第一学期,1101,0101,2001016,140000.0,2022,9,其他,,,,,,,,,,78.704,285,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj282,,,,,,,,,,,,,,,,,27,66,,,,,
,2020,2,第二学期,1101,0101,2001016,610000.0,2022,9,其他,,,,,,,,,,78.403,301,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl996,,,,,,,,,,,,,,,,,28,66,,,,,
,2020,2,第二学期,1101,0101,2001016,610000.0,2022,9,其他,,,,,,,,,,78.368,305,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk115,,,,,,,,,,,,,,,,,29,66,,,,,
,2020,1,第一学期,1101,0101,2001016,440000.0,2022,9,其他,,,,,,,,,,78.354,306,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj657,,,,,,,,,,,,,,,,,30,66,,,,,
,2020,1,第一学期,1101,0101,2001016,640000.0,2022,9,其他,,,,,,,,,,78.263,308,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj251,,,,,,,,,,,,,,,,,31,66,,,,,
,2020,1,第一学期,1101,0101,2001016,610000.0,2022,9,其他,,,,,,,,,,77.703,331,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl925,,,,,,,,,,,,,,,,,33,66,,,,,
,2020,1,第一学期,1101,0101,2001016,320000.0,2022,9,其他,,,,,,,,,,76.905,364,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj835,,,,,,,,,,,,,,,,,36,66,,,,,
,2020,2,第二学期,1101,0101,2001016,610000.0,2022,9,其他,,,,,,,,,,76.324,392,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl969,,,,,,,,,,,,,,,,,42,66,,,,,
,2020,1,第一学期,1101,0101,2001016,500000.0,2022,9,其他,,,,,,,,,,75.456,428,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj228,,,,,,,,,,,,,,,,,46,66,,,,,
,2020,1,第一学期,1101,0101,2001016,410000.0,2022,9,其他,,,,,,,,,,73.902,489,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj455,,,,,,,,,,,,,,,,,52,66,,,,,
,2020,1,第一学期,1101,0101,2001016,430000.0,2022,9,其他,,,,,,,,,,73.594,497,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk686,,,,,,,,,,,,,,,,,53,66,,,,,
,2020,1,第一学期,1101,0101,2001016,410000.0,2022,9,其他,,,,,,,,,,72.978,505,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj540,,,,,,,,,,,,,,,,,54,66,,,,,
,2020,1,第一学期,1101,0101,2001016,130000.0,2022,9,其他,,,,,,,,,,71.48,536,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk537,,,,,,,,,,,,,,,,,57,66,,,,,
,2020,1,第一学期,1101,0101,2001016,410000.0,2022,9,其他,,,,,,,,,,68.232,575,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj511,,,,,,,,,,,,,,,,,60,66,,,,,
,2020,1,第一学期,1101,0101,2001016,410000.0,2022,9,其他,,,,,,,,,,66.615,585,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj476,,,,,,,,,,,,,,,,,63,66,,,,,
,2020,1,第一学期,1101,0101,2001017,350000.0,2022,9,其他,,,,,,,,,,99.594,20,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk629,,,,,,,,,,,,,,,,,3,70,,,,,
,2020,2,第二学期,1101,0101,2001017,220000.0,2022,9,其他,,,,,,,,,,99.417,21,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl751,,,,,,,,,,,,,,,,,4,70,,,,,
,2020,1,第一学期,1101,0101,2001017,530000.0,2022,9,其他,,,,,,,,,,90.147,65,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj075,,,,,,,,,,,,,,,,,9,70,,,,,
,2020,1,第一学期,1101,0101,2001017,360000.0,2022,9,其他,,,,,,,,,,88.686,75,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj935,,,,,,,,,,,,,,,,,10,70,,,,,
,2020,1,第一学期,1101,0101,2001017,330000.0,2022,9,其他,,,,,,,,,,85.236,123,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj153,,,,,,,,,,,,,,,,,13,70,,,,,
,2020,1,第一学期,1101,0101,2001017,420000.0,2022,9,其他,,,,,,,,,,85.041,131,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk328,,,,,,,,,,,,,,,,,14,70,,,,,
,2020,1,第一学期,1101,0101,2001017,610000.0,2022,9,其他,,,,,,,,,,82.654,161,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk105,,,,,,,,,,,,,,,,,17,70,,,,,
,2020,1,第一学期,1101,0101,2001017,230000.0,2022,9,其他,,,,,,,,,,82.381,168,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj418,,,,,,,,,,,,,,,,,18,70,,,,,
,2020,2,第二学期,1101,0101,2001017,410000.0,2022,9,其他,,,,,,,,,,81.934,177,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj512,,,,,,,,,,,,,,,,,19,70,,,,,
,2020,1,第一学期,1101,0101,2001017,370000.0,2022,9,其他,,,,,,,,,,81.012,202,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj040,,,,,,,,,,,,,,,,,21,70,,,,,
,2020,1,第一学期,1101,0101,2001017,420000.0,2022,9,其他,,,,,,,,,,80.851,206,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk318,,,,,,,,,,,,,,,,,22,70,,,,,
,2020,1,第一学期,1101,0101,2001017,120000.0,2022,9,其他,,,,,,,,,,80.307,220,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj120,,,,,,,,,,,,,,,,,24,70,,,,,
,2020,1,第一学期,1101,0101,2001017,370000.0,2022,9,其他,,,,,,,,,,79.754,242,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk993,,,,,,,,,,,,,,,,,26,70,,,,,
,2020,1,第一学期,1101,0101,2001017,610000.0,2022,9,其他,,,,,,,,,,79.628,248,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk224,,,,,,,,,,,,,,,,,28,70,,,,,
,2020,2,第二学期,1101,0101,2001017,230000.0,2022,9,其他,,,,,,,,,,78.819,279,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj392,,,,,,,,,,,,,,,,,31,70,,,,,
,2020,1,第一学期,1101,0101,2001017,130000.0,2022,9,其他,,,,,,,,,,78.483,296,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk543,,,,,,,,,,,,,,,,,35,70,,,,,
,2020,2,第二学期,1101,0101,2001017,370000.0,2022,9,其他,,,,,,,,,,77.654,333,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk974,,,,,,,,,,,,,,,,,37,70,,,,,
,2020,1,第一学期,1101,0101,2001017,370000.0,2022,9,其他,,,,,,,,,,77.066,357,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj023,,,,,,,,,,,,,,,,,40,70,,,,,
,2020,1,第一学期,1101,0101,2001017,450000.0,2022,9,其他,,,,,,,,,,77.038,360,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj565,,,,,,,,,,,,,,,,,41,70,,,,,
,2020,1,第一学期,1101,0101,2001017,350000.0,2022,9,其他,,,,,,,,,,75.953,407,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk656,,,,,,,,,,,,,,,,,47,70,,,,,
,2020,2,第二学期,1101,0101,2001017,610000.0,2022,9,其他,,,,,,,,,,74.931,450,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk107,,,,,,,,,,,,,,,,,49,70,,,,,
,2020,1,第一学期,1101,0101,2001017,340000.0,2022,9,其他,,,,,,,,,,74.826,452,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk873,,,,,,,,,,,,,,,,,50,70,,,,,
,2020,1,第一学期,1101,0101,2001017,140000.0,2022,9,其他,,,,,,,,,,74.588,466,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj348,,,,,,,,,,,,,,,,,52,70,,,,,
,2020,1,第一学期,1101,0101,2001017,340000.0,2022,9,其他,,,,,,,,,,74.497,471,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk847,,,,,,,,,,,,,,,,,53,70,,,,,
,2020,1,第一学期,1101,0101,2001017,340000.0,2022,9,其他,,,,,,,,,,73.643,496,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk945,,,,,,,,,,,,,,,,,55,70,,,,,
,2020,1,第一学期,1101,0101,2001017,330000.0,2022,9,其他,,,,,,,,,,72.194,519,,16:03:54,sumk,,,641,,,07:37:15,pjxrqxbj947,,,,,,,,,,,,,,,,,58,70,,,,,
,2020,1,第一学期,1101,0101,2001017,330000.0,2022,9,其他,,,,,,,,,,71.137,543,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj188,,,,,,,,,,,,,,,,,62,70,,,,,
,2020,1,第一学期,1101,0101,2001017,320000.0,2022,9,其他,,,,,,,,,,69.8,561,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj879,,,,,,,,,,,,,,,,,63,70,,,,,
,2020,2,第二学期,1101,0101,2001018,340000.0,2022,9,其他,,,,,,,,,,90.331,62,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk929,,,,,,,,,,,,,,,,,1,21,,,,,
,2020,1,第一学期,1101,0101,2001018,340000.0,2022,9,其他,,,,,,,,,,86.027,113,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk880,,,,,,,,,,,,,,,,,2,21,,,,,
,2020,1,第一学期,1101,0101,2001018,420000.0,2022,9,其他,,,,,,,,,,81.381,189,,16:03:54,sumk,,,641,,,07:37:15,pjxuqwbj546,,,,,,,,,,,,,,,,,7,21,,,,,
,2020,1,第一学期,1101,0101,2001018,610000.0,2022,9,其他,,,,,,,,,,79.522,254,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbl876,,,,,,,,,,,,,,,,,10,21,,,,,
,2020,1,第一学期,1101,0101,2001018,130000.0,2022,9,其他,,,,,,,,,,78.053,317,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk452,,,,,,,,,,,,,,,,,11,21,,,,,
,2020,1,第一学期,1101,0101,2001018,130000.0,2022,9,其他,,,,,,,,,,77.738,327,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk547,,,,,,,,,,,,,,,,,12,21,,,,,
,2020,1,第一学期,1101,0101,2001018,130000.0,2022,9,其他,,,,,,,,,,77.707,330,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk555,,,,,,,,,,,,,,,,,13,21,,,,,
,2020,1,第一学期,1101,0101,2001018,320000.0,2022,9,其他,,,,,,,,,,77.332,343,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj919,,,,,,,,,,,,,,,,,14,21,,,,,
,2020,1,第一学期,1101,0101,2001018,340000.0,2022,9,其他,,,,,,,,,,77.052,359,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj952,,,,,,,,,,,,,,,,,16,21,,,,,
,2020,2,第二学期,1101,0101,2001018,360000.0,2022,9,其他,,,,,,,,,,73.174,502,,16:03:54,sumk,,,641,,,07:37:15,pjxrqxbj914,,,,,,,,,,,,,,,,,21,21,,,,,
,2020,1,第一学期,1101,0101,2001019,130000.0,2022,9,其他,,,,,,,,,,106.96,12,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk516,,,,,,,,,,,,,,,,,2,43,,,,,
,2020,2,第二学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,98.58,22,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk070,,,,,,,,,,,,,,,,,3,43,,,,,
,2020,2,第二学期,1101,0101,2001019,320000.0,2022,9,其他,,,,,,,,,,93.318,41,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj866,,,,,,,,,,,,,,,,,5,43,,,,,
,2020,1,第一学期,1101,0101,2001019,320000.0,2022,9,其他,,,,,,,,,,88.364,80,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj867,,,,,,,,,,,,,,,,,8,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,87.867,84,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj990,,,,,,,,,,,,,,,,,9,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,86.193,109,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj987,,,,,,,,,,,,,,,,,11,43,,,,,
,2020,2,第二学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,83.78,149,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj981,,,,,,,,,,,,,,,,,12,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,82.553,164,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj997,,,,,,,,,,,,,,,,,13,43,,,,,
,2020,1,第一学期,1101,0101,2001019,320000.0,2022,9,其他,,,,,,,,,,81.032,200,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbj846,,,,,,,,,,,,,,,,,15,43,,,,,
,2020,1,第一学期,1101,0101,2001019,340000.0,2022,9,其他,,,,,,,,,,78.074,316,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk905,,,,,,,,,,,,,,,,,19,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,77.059,358,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj995,,,,,,,,,,,,,,,,,20,43,,,,,
,2020,1,第一学期,1101,0101,2001019,210000.0,2022,9,其他,,,,,,,,,,75.377,431,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk448,,,,,,,,,,,,,,,,,23,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,75.148,443,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj983,,,,,,,,,,,,,,,,,26,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,73.888,491,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj991,,,,,,,,,,,,,,,,,28,43,,,,,
,2020,1,第一学期,1101,0101,2001019,130000.0,2022,9,其他,,,,,,,,,,71.193,541,,16:03:54,sumk,,,641,,,07:37:15,pjxyqxbk491,,,,,,,,,,,,,,,,,35,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,69.289,565,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj979,,,,,,,,,,,,,,,,,37,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,67.189,582,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj998,,,,,,,,,,,,,,,,,40,43,,,,,
,2020,1,第一学期,1101,0101,2001019,610000.0,2022,9,其他,,,,,,,,,,62.709,607,,16:03:54,sumk,,,641,,,07:37:15,pjxxzxkj978,,,,,,,,,,,,,,,,,41,43,,,,,
,2020,2,第二学期,1101,0104,2001041,610000.0,2022,9,其他,,,,,,,,,,80.883,4,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbk048,,,,,,,,,,,,,,,,,4,32,,,,,
,2020,1,第一学期,1101,0104,2001041,610000.0,2022,9,其他,,,,,,,,,,80.45,5,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbk194,,,,,,,,,,,,,,,,,5,32,,,,,
,2020,1,第一学期,1101,0104,2001041,350000.0,2022,9,其他,,,,,,,,,,80.083,6,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbk647,,,,,,,,,,,,,,,,,6,32,,,,,
,2020,1,第一学期,1101,0104,2001041,210000.0,2022,9,其他,,,,,,,,,,75.652,10,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbk787,,,,,,,,,,,,,,,,,10,32,,,,,
,2020,1,第一学期,1101,0104,2001041,450000.0,2022,9,其他,,,,,,,,,,75.617,11,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbj588,,,,,,,,,,,,,,,,,11,32,,,,,
,2020,1,第一学期,1101,0104,2001041,450000.0,2022,9,其他,,,,,,,,,,74.623,16,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbj616,,,,,,,,,,,,,,,,,16,32,,,,,
,2020,1,第一学期,1101,0104,2001041,110000.0,2022,9,其他,,,,,,,,,,73.902,17,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbj734,,,,,,,,,,,,,,,,,17,32,,,,,
,2020,1,第一学期,1101,0104,2001041,620000.0,2022,9,其他,,,,,,,,,,73.528,18,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbk611,,,,,,,,,,,,,,,,,18,32,,,,,
,2020,1,第一学期,1101,0104,2001041,610000.0,2022,9,其他,,,,,,,,,,72.845,21,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbk273,,,,,,,,,,,,,,,,,21,32,,,,,
,2020,1,第一学期,1101,0104,2001041,640000.0,2022,9,其他,,,,,,,,,,72.593,23,,16:03:54,sumk,,,32,,,07:37:15,pjxyqxbj993,,,,,,,,,,,,,,,,,23,32,,,,,
,2020,1,第一学期,1101,0105,2001051,230000.0,2022,9,其他,,,,,,,,,,98.824,3,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbj428,,,,,,,,,,,,,,,,,3,70,,,,,
,2020,2,第二学期,1101,0105,2001051,140000.0,2022,9,其他,,,,,,,,,,96.297,5,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbj332,,,,,,,,,,,,,,,,,5,70,,,,,
,2020,2,第二学期,1101,0105,2001051,370000.0,2022,9,其他,,,,,,,,,,95.663,6,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbj046,,,,,,,,,,,,,,,,,6,70,,,,,
,2020,1,第一学期,1101,0105,2001051,360000.0,2022,9,其他,,,,,,,,,,82.783,21,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbk816,,,,,,,,,,,,,,,,,14,70,,,,,
,2020,1,第一学期,1101,0105,2001051,310000.0,2022,9,其他,,,,,,,,,,80.465,30,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbl736,,,,,,,,,,,,,,,,,19,70,,,,,
,2020,2,第二学期,1101,0105,2001051,620000.0,2022,9,其他,,,,,,,,,,79.574,33,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbk621,,,,,,,,,,,,,,,,,21,70,,,,,
,2020,1,第一学期,1101,0105,2001051,230000.0,2022,9,其他,,,,,,,,,,79.082,36,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbj410,,,,,,,,,,,,,,,,,23,70,,,,,
,2020,1,第一学期,1101,0105,2001051,430000.0,2022,9,其他,,,,,,,,,,78.24,39,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbk717,,,,,,,,,,,,,,,,,24,70,,,,,
,2020,1,第一学期,1101,0105,2001051,620000.0,2022,9,其他,,,,,,,,,,78.205,40,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbj791,,,,,,,,,,,,,,,,,25,70,,,,,
,2020,1,第一学期,1101,0105,2001051,370000.0,2022,9,其他,,,,,,,,,,77.518,42,,16:03:54,sumk,,,144,,,07:37:15,pjxyqxbj008,,,,,,,,,,,,,,,,,26,70,,,,,
